,metric/num_BTSP_events,metric/num_BTSP_positions,metric/first_BTSP_time,metric/first_BTSP_relative_position,metric/max_BTSP_ramp,metric/PC_weight_peak_relative_position,metric/PC_weight_width,metric/PC_weight_ratio_pre_post,metric/max_normalization,metric/98th_percentile_firingrate,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/object_shift,logdir
16,2.0,2.0,38.61,0.0157187385411377,1.25,-0.049999999999998934,0.5840300854624827,1.1623418376742316,0.8561309015225256,4.413334863651211,1776466290,,False,1,e5b49_00016,2026-04-17_23-51-30,29.619215726852417,29.619215726852417,1296311,cnl-brain9,155.198.99.250,29.619215726852417,1,-2.0,e5b49_00016
17,2.0,2.0,39.54,0.012170808045930404,1.25,-1.9499999999999993,0.46945830239649444,0.7852945857797078,0.8766078178246911,4.6998087015041285,1776466291,,False,1,e5b49_00017,2026-04-17_23-51-31,30.529063940048218,30.529063940048218,1296297,cnl-brain9,155.198.99.250,30.529063940048218,1,-1.9,e5b49_00017
18,2.0,2.0,36.57,0.009948103167970235,1.25,-1.8499999999999992,0.4997002278512588,1.3431896479725371,0.874026601208526,4.630109223418189,1776466290,,False,1,e5b49_00018,2026-04-17_23-51-30,30.19916272163391,30.19916272163391,1296299,cnl-brain9,155.198.99.250,30.19916272163391,1,-1.8,e5b49_00018
19,2.0,2.0,39.81,0.013058984985129918,1.25,-1.7499999999999993,0.4971941810381606,1.0543462786539146,0.865190416258063,4.4983400531780005,1776466290,,False,1,e5b49_00019,2026-04-17_23-51-30,29.591774940490723,29.591774940490723,1296294,cnl-brain9,155.198.99.250,29.591774940490723,1,-1.7,e5b49_00019
20,2.0,2.0,38.82,0.016266577921415504,1.25,-1.6499999999999992,0.4655002580879135,0.7499741450014015,0.8615938185718972,4.516611817830906,1776466290,,False,1,e5b49_00020,2026-04-17_23-51-30,30.366751432418823,30.366751432418823,1296301,cnl-brain9,155.198.99.250,30.366751432418823,1,-1.6,e5b49_00020
21,2.0,2.0,38.25,0.024730766019099626,1.25,-0.049999999999998934,0.5297281207268809,1.0754455273724193,0.8243048296248784,4.278358817020593,1776466290,,False,1,e5b49_00021,2026-04-17_23-51-30,30.34437584877014,30.34437584877014,1296302,cnl-brain9,155.198.99.250,30.34437584877014,1,-1.5,e5b49_00021
22,2.0,2.0,38.64,0.014969964850717332,1.25,-1.4499999999999993,0.4452162541209679,1.1045950828443714,0.8525538036911833,4.542188015712174,1776466290,,False,1,e5b49_00022,2026-04-17_23-51-30,30.0979745388031,30.0979745388031,1296305,cnl-brain9,155.198.99.250,30.0979745388031,1,-1.4,e5b49_00022
23,2.0,2.0,42.69,0.015079639650302123,1.25,-1.3499999999999992,0.4135105867134117,1.4938074154559249,0.8549743293016109,4.549450220370644,1776466290,,False,1,e5b49_00023,2026-04-17_23-51-30,30.112159729003906,30.112159729003906,1296298,cnl-brain9,155.198.99.250,30.112159729003906,1,-1.2999999999999998,e5b49_00023
24,2.0,2.0,38.07,0.027039984028520703,1.25,-1.2499999999999996,0.5089577652319717,0.8421478118384521,0.8097039057070861,4.1538685021541,1776466289,,False,1,e5b49_00024,2026-04-17_23-51-29,29.393644094467163,29.393644094467163,1296303,cnl-brain9,155.198.99.250,29.393644094467163,1,-1.1999999999999997,e5b49_00024
25,2.0,2.0,38.85,0.01169106573159473,1.25,-0.049999999999998934,0.518488586498703,1.149019720475682,0.8191235165691482,4.278362866603095,1776466291,,False,1,e5b49_00025,2026-04-17_23-51-31,30.498786211013794,30.498786211013794,1296307,cnl-brain9,155.198.99.250,30.498786211013794,1,-1.1,e5b49_00025
26,2.0,2.0,37.14,0.018008319053286925,1.25,-1.0499999999999994,0.5701934307264285,0.8201689505017377,0.8179573732701674,4.264226329845563,1776466290,,False,1,e5b49_00026,2026-04-17_23-51-30,29.821824073791504,29.821824073791504,1296315,cnl-brain9,155.198.99.250,29.821824073791504,1,-1.0,e5b49_00026
27,2.0,2.0,40.98,0.017887145492590406,1.25,-0.9499999999999993,0.5209733889803823,0.9119796005126225,0.819847265455219,4.423371493996242,1776466291,,False,1,e5b49_00027,2026-04-17_23-51-31,30.571732759475708,30.571732759475708,1296310,cnl-brain9,155.198.99.250,30.571732759475708,1,-0.8999999999999999,e5b49_00027
28,2.0,2.0,38.49,0.015175066323679154,1.25,-0.8499999999999992,0.5164370129398903,1.052106585314306,0.826496991501436,4.3650467086857025,1776466290,,False,1,e5b49_00028,2026-04-17_23-51-30,30.1489155292511,30.1489155292511,1296314,cnl-brain9,155.198.99.250,30.1489155292511,1,-0.7999999999999998,e5b49_00028
29,2.0,2.0,37.02,0.018835119796510202,1.25,-0.7499999999999991,0.552041899775654,1.0486527735127706,0.8397242535558064,4.444466584238724,1776466290,,False,1,e5b49_00029,2026-04-17_23-51-30,30.057221174240112,30.057221174240112,1296312,cnl-brain9,155.198.99.250,30.057221174240112,1,-0.6999999999999997,e5b49_00029
30,2.0,2.0,38.31,0.019792491978726012,1.25,-0.6499999999999995,1.1002245472370364,0.6610617506545576,0.8565316653222932,4.410655682744575,1776466290,,False,1,e5b49_00030,2026-04-17_23-51-30,29.866721630096436,29.866721630096436,1296318,cnl-brain9,155.198.99.250,29.866721630096436,1,-0.6000000000000001,e5b49_00030
