,metric/num_BTSP_events,metric/num_BTSP_positions,metric/first_BTSP_time,metric/first_BTSP_relative_position,metric/max_BTSP_ramp,metric/PC_weight_peak_relative_position,metric/PC_weight_width,metric/PC_weight_ratio_pre_post,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/speed_mean,logdir
54,1.0,1.0,27.66000000000029,0.017405894632138708,1.25,-0.049999999999998934,0.6651391814104057,1.095373666889266,1759199917,,False,1,87ef0_00054,2025-09-30_03-38-37,5.480285167694092,5.480285167694092,3961963,cnl-brain9,155.198.99.250,5.480285167694092,1,0.3625,87ef0_00054
55,1.0,1.0,26.82000000000026,0.016784763125627045,1.25,-0.049999999999998934,0.6818716608670901,1.092935534452371,1759199917,,False,1,87ef0_00055,2025-09-30_03-38-37,5.260561466217041,5.260561466217041,3961962,cnl-brain9,155.198.99.250,5.260561466217041,1,0.375,87ef0_00055
56,1.0,1.0,25.980000000000228,0.024717914842399935,1.0,-0.049999999999998934,0.7032438124699225,1.0686497972784557,1759199917,,False,1,87ef0_00056,2025-09-30_03-38-37,5.22344970703125,5.22344970703125,3961958,cnl-brain9,155.198.99.250,5.22344970703125,1,0.3875,87ef0_00056
57,1.0,1.0,25.2000000000002,0.020114776522460964,1.25,-0.049999999999998934,0.7174751883613508,1.0771835616539753,1759199917,,False,1,87ef0_00057,2025-09-30_03-38-37,5.228661775588989,5.228661775588989,3961957,cnl-brain9,155.198.99.250,5.228661775588989,1,0.4,87ef0_00057
58,1.0,1.0,310.40999999995944,-0.026560726215739905,1.0,-0.049999999999998934,0.24107140655228365,1.3243202313013434,1759199949,,False,1,87ef0_00058,2025-09-30_03-39-09,36.53398418426514,36.53398418426514,3961955,cnl-brain9,155.198.99.250,36.53398418426514,1,0.05,87ef0_00058
59,1.0,1.0,153.18000000000504,-0.023797617134541316,1.0,-0.049999999999998934,0.2610083385198494,1.7551190135746688,1759199941,,False,1,87ef0_00059,2025-09-30_03-39-01,29.29455018043518,29.29455018043518,3961956,cnl-brain9,155.198.99.250,29.29455018043518,1,0.0625,87ef0_00059
60,1.0,1.0,127.92000000000408,-0.02177948806410157,1.0,-0.049999999999998934,0.27870456905832386,1.9881006618556558,1759199937,,False,1,87ef0_00060,2025-09-30_03-38-57,24.622722148895264,24.622722148895264,3961997,cnl-brain9,155.198.99.250,24.622722148895264,1,0.07500000000000001,87ef0_00060
61,1.0,1.0,109.8900000000034,-0.019241457223636793,1.0,-0.049999999999998934,0.29392695632622345,2.0105612307153002,1759199934,,False,1,87ef0_00061,2025-09-30_03-38-54,21.338457822799683,21.338457822799683,3961995,cnl-brain9,155.198.99.250,21.338457822799683,1,0.08750000000000001,87ef0_00061
62,1.0,1.0,96.27000000000288,-0.01663611857223657,1.25,-0.049999999999998934,0.31310654533207805,1.9285604323425136,1759199931,,False,1,87ef0_00062,2025-09-30_03-38-51,18.522000789642334,18.522000789642334,3961954,cnl-brain9,155.198.99.250,18.522000789642334,1,0.1,87ef0_00062
63,1.0,1.0,85.80000000000248,-0.016088430380941876,1.25,-0.049999999999998934,0.3295912448318883,1.8503052366001977,1759199928,,False,1,87ef0_00063,2025-09-30_03-38-48,15.780626058578491,15.780626058578491,3961994,cnl-brain9,155.198.99.250,15.780626058578491,1,0.1125,87ef0_00063
64,1.0,1.0,77.37000000000216,-0.013196918832211857,1.25,-0.049999999999998934,0.34439245258939755,1.730420274014288,1759199927,,False,1,87ef0_00064,2025-09-30_03-38-47,14.207665205001831,14.207665205001831,3961940,cnl-brain9,155.198.99.250,14.207665205001831,1,0.125,87ef0_00064
65,1.0,1.0,70.5000000000019,-0.010281612177156951,1.0,-0.049999999999998934,0.36109868793221533,1.6237963349834355,1759199926,,False,1,87ef0_00065,2025-09-30_03-38-46,13.08475923538208,13.08475923538208,3961885,cnl-brain9,155.198.99.250,13.08475923538208,1,0.1375,87ef0_00065
66,1.0,1.0,64.74000000000169,-0.007907151284518132,1.25,-0.049999999999998934,0.3776923424480749,1.5389143959041414,1759199925,,False,1,87ef0_00066,2025-09-30_03-38-45,11.775458574295044,11.775458574295044,3961992,cnl-brain9,155.198.99.250,11.775458574295044,1,0.15000000000000002,87ef0_00066
67,1.0,1.0,59.88000000000151,-0.010521491763764601,1.25,-0.049999999999998934,0.39156045737174816,1.5176849716017815,1759199924,,False,1,87ef0_00067,2025-09-30_03-38-44,10.959143877029419,10.959143877029419,3961991,cnl-brain9,155.198.99.250,10.959143877029419,1,0.1625,87ef0_00067
68,1.0,1.0,55.71000000000135,-0.004452118450811948,1.25,-0.049999999999998934,0.410402028774965,1.4172965340238632,1759199924,,False,1,87ef0_00068,2025-09-30_03-38-44,10.661507844924927,10.661507844924927,3961884,cnl-brain9,155.198.99.250,10.661507844924927,1,0.175,87ef0_00068
69,1.0,1.0,52.08000000000121,-0.004450867459404595,1.25,-0.049999999999998934,0.429361237680304,1.3833072908945412,1759199924,,False,1,87ef0_00069,2025-09-30_03-38-44,9.827815532684326,9.827815532684326,3961990,cnl-brain9,155.198.99.250,9.827815532684326,1,0.1875,87ef0_00069
70,1.0,1.0,48.990000000001096,-0.0008168720657355522,1.25,-0.049999999999998934,0.4474561383555966,1.3267604649014624,1759199924,,False,1,87ef0_00070,2025-09-30_03-38-44,9.59024691581726,9.59024691581726,3961883,cnl-brain9,155.198.99.250,9.59024691581726,1,0.2,87ef0_00070
71,1.0,1.0,46.11000000000099,-0.0012718822323938284,1.25,-0.049999999999998934,0.46443162176013786,1.3056940372771704,1759199923,,False,1,87ef0_00071,2025-09-30_03-38-43,8.724503517150879,8.724503517150879,3961988,cnl-brain9,155.198.99.250,8.724503517150879,1,0.21250000000000002,87ef0_00071
72,1.0,1.0,43.680000000000895,-0.002403224676906568,1.25,-0.049999999999998934,0.4810013785902356,1.2909893976775173,1759199923,,False,1,87ef0_00072,2025-09-30_03-38-43,8.523513555526733,8.523513555526733,3961987,cnl-brain9,155.198.99.250,8.523513555526733,1,0.22500000000000003,87ef0_00072
73,1.0,1.0,41.37000000000081,0.004258136784960342,1.25,-0.049999999999998934,0.49847308937361134,1.23389449723022,1759199923,,False,1,87ef0_00073,2025-09-30_03-38-43,8.033762216567993,8.033762216567993,3961846,cnl-brain9,155.198.99.250,8.033762216567993,1,0.2375,87ef0_00073
74,1.0,1.0,39.51000000000074,0.007091804449398609,1.25,-0.049999999999998934,0.5152788723912001,1.2044739647508342,1759199923,,False,1,87ef0_00074,2025-09-30_03-38-43,7.858899354934692,7.858899354934692,3961845,cnl-brain9,155.198.99.250,7.858899354934692,1,0.25,87ef0_00074
75,1.0,1.0,37.620000000000665,0.003798297584092225,1.25,-0.049999999999998934,0.5297341012321781,1.2076300141088618,1759199920,,False,1,87ef0_00075,2025-09-30_03-38-40,7.167807102203369,7.167807102203369,3961953,cnl-brain9,155.198.99.250,7.167807102203369,1,0.2625,87ef0_00075
76,1.0,1.0,36.000000000000604,0.004330134650001316,1.25,-0.049999999999998934,0.5446307649347975,1.192942066787184,1759199922,,False,1,87ef0_00076,2025-09-30_03-38-42,7.28752064704895,7.28752064704895,3961986,cnl-brain9,155.198.99.250,7.28752064704895,1,0.275,87ef0_00076
77,1.0,1.0,34.53000000000055,0.012554858517337397,1.25,-0.049999999999998934,0.562808026588538,1.148123970072131,1759199922,,False,1,87ef0_00077,2025-09-30_03-38-42,6.931597709655762,6.931597709655762,3961985,cnl-brain9,155.198.99.250,6.931597709655762,1,0.28750000000000003,87ef0_00077
78,1.0,1.0,33.06000000000049,0.008597749729640114,1.25,-0.049999999999998934,0.5761282123155906,1.1553438230159683,1759199923,,False,1,87ef0_00078,2025-09-30_03-38-43,6.611904621124268,6.611904621124268,3961847,cnl-brain9,155.198.99.250,6.611904621124268,1,0.3,87ef0_00078
79,1.0,1.0,31.80000000000045,0.015770334004490127,1.25,-0.049999999999998934,0.5932664579728986,1.1214268638629128,1759199922,,False,1,87ef0_00079,2025-09-30_03-38-42,6.068333148956299,6.068333148956299,3961848,cnl-brain9,155.198.99.250,6.068333148956299,1,0.3125,87ef0_00079
80,1.0,1.0,30.630000000000404,0.015169238738748536,1.25,-0.049999999999998934,0.6102959382506166,1.1174354765641832,1759199922,,False,1,87ef0_00080,2025-09-30_03-38-42,6.119906663894653,6.119906663894653,3961984,cnl-brain9,155.198.99.250,6.119906663894653,1,0.325,87ef0_00080
81,1.0,1.0,29.640000000000366,0.013325321506813204,1.25,-0.049999999999998934,0.6274963188134239,1.117659135869589,1759199923,,False,1,87ef0_00081,2025-09-30_03-38-43,5.847415924072266,5.847415924072266,3961965,cnl-brain9,155.198.99.250,5.847415924072266,1,0.3375,87ef0_00081
82,1.0,1.0,28.560000000000326,0.015215768641212435,1.25,-0.049999999999998934,0.6460444578252158,1.106446217079315,1759199923,,False,1,87ef0_00082,2025-09-30_03-38-43,5.708355903625488,5.708355903625488,3961963,cnl-brain9,155.198.99.250,5.708355903625488,1,0.35000000000000003,87ef0_00082
83,1.0,1.0,27.66000000000029,0.01702898210380477,1.25,-0.049999999999998934,0.6649521321723637,1.0964570597690684,1759199922,,False,1,87ef0_00083,2025-09-30_03-38-42,5.537182569503784,5.537182569503784,3961962,cnl-brain9,155.198.99.250,5.537182569503784,1,0.3625,87ef0_00083
84,1.0,1.0,26.79000000000026,0.015751874263630228,1.25,-0.049999999999998934,0.6813010558862969,1.095739875065716,1759199922,,False,1,87ef0_00084,2025-09-30_03-38-42,5.418179512023926,5.418179512023926,3961967,cnl-brain9,155.198.99.250,5.418179512023926,1,0.375,87ef0_00084
85,1.0,1.0,25.920000000000226,0.02601181427360455,1.25,-0.049999999999998934,0.7041624605158026,1.065396901439589,1759199922,,False,1,87ef0_00085,2025-09-30_03-38-42,5.376998662948608,5.376998662948608,3961958,cnl-brain9,155.198.99.250,5.376998662948608,1,0.3875,87ef0_00085
86,1.0,1.0,25.2000000000002,0.02503335493303993,1.0,-0.049999999999998934,0.720345108690335,1.065196581511319,1759199922,,False,1,87ef0_00086,2025-09-30_03-38-42,5.135784864425659,5.135784864425659,3961966,cnl-brain9,155.198.99.250,5.135784864425659,1,0.4,87ef0_00086
87,1.0,1.0,191.04000000000647,-0.02672203498788317,1.0,-0.049999999999998934,0.24108369262500462,1.325532686918034,1759199953,,False,1,87ef0_00087,2025-09-30_03-39-13,36.52286171913147,36.52286171913147,3961983,cnl-brain9,155.198.99.250,36.52286171913147,1,0.05,87ef0_00087
88,1.0,1.0,153.18000000000504,-0.024953661183442666,1.25,-0.049999999999998934,0.2609540108134847,1.7703757606859423,1759199948,,False,1,87ef0_00088,2025-09-30_03-39-08,30.93007254600525,30.93007254600525,3961964,cnl-brain9,155.198.99.250,30.93007254600525,1,0.0625,87ef0_00088
89,1.0,1.0,127.89000000000408,-0.022399132641608865,1.25,-0.049999999999998934,0.2787284806375232,1.9991560841582672,1759199942,,False,1,87ef0_00089,2025-09-30_03-39-02,24.78214979171753,24.78214979171753,3961957,cnl-brain9,155.198.99.250,24.78214979171753,1,0.07500000000000001,87ef0_00089
90,1.0,1.0,109.8600000000034,-0.02071161077331718,1.25,-0.049999999999998934,0.2936559371830558,2.0391405243607803,1759199939,,False,1,87ef0_00090,2025-09-30_03-38-59,21.669905424118042,21.669905424118042,3961849,cnl-brain9,155.198.99.250,21.669905424118042,1,0.08750000000000001,87ef0_00090
91,1.0,1.0,96.30000000000288,-0.017554431430410133,1.25,-0.049999999999998934,0.31295104797273066,1.9456550086170057,1759199937,,False,1,87ef0_00091,2025-09-30_03-38-57,19.180540323257446,19.180540323257446,3961982,cnl-brain9,155.198.99.250,19.180540323257446,1,0.1,87ef0_00091
