,metric/num_BTSP_events,metric/num_BTSP_positions,metric/first_BTSP_time,metric/first_BTSP_relative_position,metric/max_BTSP_ramp,metric/PC_weight_peak_relative_position,metric/PC_weight_FWHM,metric/PC_weight_ratio_pre_post,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/speed_mean,logdir
76,1.0,1.0,35.9700000000006,0.01228563796856319,1.25,-0.049999999999998934,0.5254698694042963,1.148843295292003,1751978849,,False,1,ac861_00076,2025-07-08_13-47-29,8.247116088867188,8.247116088867188,1538327,cnl-brain9,155.198.99.250,8.247116088867188,1,0.275,ac861_00076
77,1.0,1.0,34.23000000000054,0.005543347525103215,1.25,-0.049999999999998934,0.5734810613649688,1.1923508317965177,1751978850,,False,1,ac861_00077,2025-07-08_13-47-30,10.30329942703247,10.30329942703247,1538330,cnl-brain9,155.198.99.250,10.30329942703247,1,0.28750000000000003,ac861_00077
78,1.0,1.0,31.05000000000042,0.009832809843286938,1.25,-0.049999999999998934,0.5624877609175036,1.1546332199798057,1751978851,,False,1,ac861_00078,2025-07-08_13-47-31,10.627149105072021,10.627149105072021,1538333,cnl-brain9,155.198.99.250,10.627149105072021,1,0.3,ac861_00078
79,1.0,1.0,30.5100000000004,0.01674400781258667,1.25,0.05000000000000071,0.6332340144494006,1.1222875195678421,1751978849,,False,1,ac861_00079,2025-07-08_13-47-29,9.094045162200928,9.094045162200928,1538335,cnl-brain9,155.198.99.250,9.094045162200928,1,0.3125,ac861_00079
80,1.0,1.0,30.390000000000395,0.012446069556389272,1.25,-0.049999999999998934,0.6649089482117443,1.0900794090454817,1751978848,,False,1,ac861_00080,2025-07-08_13-47-28,7.664316177368164,7.664316177368164,1538336,cnl-brain9,155.198.99.250,7.664316177368164,1,0.325,ac861_00080
81,1.0,1.0,29.580000000000364,0.006940222727897627,1.25,-0.049999999999998934,0.5354433231544369,1.1398637487837213,1751978849,,False,1,ac861_00081,2025-07-08_13-47-29,8.70593523979187,8.70593523979187,1538343,cnl-brain9,155.198.99.250,8.70593523979187,1,0.3375,ac861_00081
82,1.0,1.0,27.66000000000029,0.015649287865142636,1.25,-0.049999999999998934,0.5955845254485634,1.0932616648565818,1751978849,,False,1,ac861_00082,2025-07-08_13-47-29,8.504792928695679,8.504792928695679,1538346,cnl-brain9,155.198.99.250,8.504792928695679,1,0.35000000000000003,ac861_00082
83,1.0,1.0,27.240000000000276,0.0149942126381446,1.25,-0.049999999999998934,0.6528098165079523,1.0679045967624279,1751978850,,False,1,ac861_00083,2025-07-08_13-47-30,9.621758222579956,9.621758222579956,1538359,cnl-brain9,155.198.99.250,9.621758222579956,1,0.3625,ac861_00083
84,1.0,1.0,26.760000000000257,0.006455370464288457,1.25,-0.049999999999998934,0.5341814399318716,1.171473318644019,1751978850,,False,1,ac861_00084,2025-07-08_13-47-30,9.414018392562866,9.414018392562866,1538368,cnl-brain9,155.198.99.250,9.414018392562866,1,0.375,ac861_00084
85,1.0,1.0,26.52000000000025,0.01840524184104453,1.0,-0.049999999999998934,0.6064944292254992,1.102755733822441,1751978849,,False,1,ac861_00085,2025-07-08_13-47-29,8.748176097869873,8.748176097869873,1538377,cnl-brain9,155.198.99.250,8.748176097869873,1,0.3875,ac861_00085
86,1.0,1.0,24.780000000000182,0.03540890062009572,1.0,0.05000000000000071,0.8234206825734303,1.0486226324050347,1751978846,,False,1,ac861_00086,2025-07-08_13-47-26,5.790764331817627,5.790764331817627,1538386,cnl-brain9,155.198.99.250,5.790764331817627,1,0.4,ac861_00086
87,1.0,1.0,146.31000000000478,-0.017222333341123885,1.0,-0.049999999999998934,0.26410340440997526,1.8756887688923132,1751978870,,False,1,ac861_00087,2025-07-08_13-47-50,29.61823868751526,29.61823868751526,1538393,cnl-brain9,155.198.99.250,29.61823868751526,1,0.05,ac861_00087
88,1.0,1.0,133.7400000000043,-0.019870692595329587,1.25,-0.049999999999998934,0.28787626388790866,1.899923865842861,1751978867,,False,1,ac861_00088,2025-07-08_13-47-47,26.656752109527588,26.656752109527588,1538397,cnl-brain9,155.198.99.250,26.656752109527588,1,0.0625,ac861_00088
89,1.0,1.0,125.01000000000397,-0.018562624106827297,1.25,-0.049999999999998934,0.3037111336823477,0.8848736324255775,1751978866,,False,1,ac861_00089,2025-07-08_13-47-46,25.135006189346313,25.135006189346313,1538401,cnl-brain9,155.198.99.250,25.135006189346313,1,0.07500000000000001,ac861_00089
90,1.0,1.0,107.70000000000331,-0.006547805032127929,1.25,-0.049999999999998934,0.3502543971680505,2.0997502146373352,1751978866,,False,1,ac861_00090,2025-07-08_13-47-46,19.90412163734436,19.90412163734436,1538281,cnl-brain9,155.198.99.250,19.90412163734436,1,0.08750000000000001,ac861_00090
91,1.0,1.0,151.56000000000498,-0.013645745936599951,1.25,-0.049999999999998934,0.3346476718102904,2.1290760406864297,1751978864,,False,1,ac861_00091,2025-07-08_13-47-44,17.853391885757446,17.853391885757446,1538386,cnl-brain9,155.198.99.250,17.853391885757446,1,0.1,ac861_00091
92,1.0,1.0,78.3000000000022,-0.00695536852622336,1.25,-0.049999999999998934,0.3995573753158115,1.3275471092056286,1751978863,,False,1,ac861_00092,2025-07-08_13-47-43,16.507846117019653,16.507846117019653,1538230,cnl-brain9,155.198.99.250,16.507846117019653,1,0.1125,ac861_00092
