,metric/num_BTSP_events,metric/num_BTSP_positions,metric/first_BTSP_time,metric/first_BTSP_relative_position,metric/max_BTSP_ramp,metric/PC_weight_peak_relative_position,metric/PC_weight_width,metric/PC_weight_ratio_pre_post,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/target_shift,logdir
80,2.0,2.0,39.450000000000735,0.004788700850740124,1.25,-0.049999999999998934,0.5394273741284055,1.1783752092813338,1759200015,,False,1,aacea_00080,2025-09-30_03-40-15,26.700679540634155,26.700679540634155,3978824,cnl-brain9,155.198.99.250,26.700679540634155,1,-1.7,aacea_00080
81,2.0,2.0,39.420000000000734,0.0008103946900219761,1.25,-0.049999999999998934,0.5301562881840867,1.1912156788189725,1759200014,,False,1,aacea_00081,2025-09-30_03-40-14,25.40446376800537,25.40446376800537,3978801,cnl-brain9,155.198.99.250,25.40446376800537,1,-1.6,aacea_00081
82,2.0,2.0,39.420000000000734,0.00458295232391448,1.25,-0.049999999999998934,0.5200462932871788,1.163423438819833,1759200014,,False,1,aacea_00082,2025-09-30_03-40-14,25.568699598312378,25.568699598312378,3978836,cnl-brain9,155.198.99.250,25.568699598312378,1,-1.5,aacea_00082
83,2.0,2.0,39.420000000000734,0.0037003959858279423,1.25,-0.049999999999998934,0.5037841125438569,1.1604866039194437,1759200012,,False,1,aacea_00083,2025-09-30_03-40-12,23.093101978302002,23.093101978302002,3978816,cnl-brain9,155.198.99.250,23.093101978302002,1,-1.4,aacea_00083
84,2.0,2.0,39.420000000000734,0.00045498329166937523,1.25,-0.049999999999998934,0.48456655743704014,1.1704877981385147,1759200013,,False,1,aacea_00084,2025-09-30_03-40-13,24.537046194076538,24.537046194076538,3978809,cnl-brain9,155.198.99.250,24.537046194076538,1,-1.2999999999999998,aacea_00084
85,2.0,2.0,39.450000000000735,0.005486565344827277,1.25,-0.049999999999998934,0.4702634398327903,1.1396942886563197,1759200016,,False,1,aacea_00085,2025-09-30_03-40-16,26.90604066848755,26.90604066848755,3978841,cnl-brain9,155.198.99.250,26.90604066848755,1,-1.1999999999999997,aacea_00085
86,2.0,2.0,39.39000000000073,0.00664320261898288,1.25,-1.1499999999999995,0.4861177174963047,0.789159004799531,1759200014,,False,1,aacea_00086,2025-09-30_03-40-14,24.54938244819641,24.54938244819641,3978807,cnl-brain9,155.198.99.250,24.54938244819641,1,-1.1,aacea_00086
87,2.0,2.0,39.420000000000734,0.0026531505012097334,1.25,-1.0499999999999994,0.4937838164048074,0.7726868650551272,1759200014,,False,1,aacea_00087,2025-09-30_03-40-14,25.04930353164673,25.04930353164673,3978837,cnl-brain9,155.198.99.250,25.04930353164673,1,-1.0,aacea_00087
88,2.0,2.0,39.420000000000734,0.0021844327645665906,1.25,-0.9499999999999993,0.5085477828363514,0.8906325468917892,1759200013,,False,1,aacea_00088,2025-09-30_03-40-13,23.95017385482788,23.95017385482788,3978820,cnl-brain9,155.198.99.250,23.95017385482788,1,-0.8999999999999999,aacea_00088
89,2.0,2.0,39.420000000000734,0.005555865306656305,1.25,-0.8499999999999992,0.5306353445545922,1.0618195889034796,1759200010,,False,1,aacea_00089,2025-09-30_03-40-10,20.60266923904419,20.60266923904419,3978827,cnl-brain9,155.198.99.250,20.60266923904419,1,-0.7999999999999998,aacea_00089
90,2.0,2.0,39.420000000000734,0.0010136459136820264,1.25,-0.7499999999999991,1.1601904376012424,0.9809944293792614,1759200014,,False,1,aacea_00090,2025-09-30_03-40-14,24.061904430389404,24.061904430389404,3978800,cnl-brain9,155.198.99.250,24.061904430389404,1,-0.6999999999999997,aacea_00090
91,2.0,2.0,39.420000000000734,0.000969046315547395,1.25,-0.5499999999999994,1.0432829897279206,0.8742566622198804,1759200016,,False,1,aacea_00091,2025-09-30_03-40-16,25.98728036880493,25.98728036880493,3978843,cnl-brain9,155.198.99.250,25.98728036880493,1,-0.6000000000000001,aacea_00091
