,metric/num_BTSP_events,metric/num_BTSP_positions,metric/first_BTSP_time,metric/max_BTSP_ramp,metric/PC_weight_ratio_pre_post,metric/first_BTSP_relative_position,metric/PC_weight_peak_relative_position,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/soma_regularization_alpha,config/soma_BTSP_lr_fact,config/inhibit_weight,logdir
73,1,1,152.160000000005,1.0,1.1957677493648435,0.0023978139035192303,0.016666666666666385,1740568818,,False,1,97afd_00073,2025-02-26_11-20-18,12.337432622909546,12.337432622909546,1007911,cnl-brain9,155.198.99.250,12.337432622909546,1,0.6000000000000001,150.0,3.0,97afd_00073
74,0,0,,0.0,,,,1740568818,,False,1,97afd_00074,2025-02-26_11-20-18,12.285296201705933,12.285296201705933,1007880,cnl-brain9,155.198.99.250,12.285296201705933,1,0.6000000000000001,150.0,5.0,97afd_00074
75,7,1,44.220000000000915,4.25,0.9390261192152224,0.0004081938392352935,0.11666666666666647,1740568819,,False,1,97afd_00075,2025-02-26_11-20-19,13.90862512588501,13.90862512588501,1007913,cnl-brain9,155.198.99.250,13.90862512588501,1,0.7000000000000001,50.0,0.8,97afd_00075
76,3,1,43.710000000000896,2.25,0.948397446634366,-0.008258719889324695,0.11666666666666647,1740568818,,False,1,97afd_00076,2025-02-26_11-20-18,12.293285131454468,12.293285131454468,1007915,cnl-brain9,155.198.99.250,12.293285131454468,1,0.7000000000000001,50.0,1.3,97afd_00076
77,2,1,43.680000000000895,1.75,0.9670577739891318,0.001366066800730259,0.11666666666666647,1740568827,,False,1,97afd_00077,2025-02-26_11-20-27,13.202339172363281,13.202339172363281,1007618,cnl-brain9,155.198.99.250,13.202339172363281,1,0.7000000000000001,50.0,1.8,97afd_00077
78,1,1,42.93000000000087,1.0,1.118888847689328,-0.007827930103919245,0.016666666666666385,1740568827,,False,1,97afd_00078,2025-02-26_11-20-27,11.369990110397339,11.369990110397339,1007882,cnl-brain9,155.198.99.250,11.369990110397339,1,0.7000000000000001,50.0,3.0,97afd_00078
79,0,0,,0.5,,,,1740568819,,False,1,97afd_00079,2025-02-26_11-20-19,13.706028938293457,13.706028938293457,1007905,cnl-brain9,155.198.99.250,13.706028938293457,1,0.7000000000000001,50.0,5.0,97afd_00079
80,6,1,43.11000000000087,4.25,0.9568433390777137,0.00036794409976037556,0.11666666666666647,1740568827,,False,1,97afd_00080,2025-02-26_11-20-27,11.543924808502197,11.543924808502197,1007881,cnl-brain9,155.198.99.250,11.543924808502197,1,0.7000000000000001,75.0,0.8,97afd_00080
81,2,1,44.37000000000092,2.25,0.994394382747279,0.006912961387899985,0.11666666666666647,1740568819,,False,1,97afd_00081,2025-02-26_11-20-19,13.98193621635437,13.98193621635437,1007922,cnl-brain9,155.198.99.250,13.98193621635437,1,0.7000000000000001,75.0,1.3,97afd_00081
82,1,1,44.460000000000925,1.5,0.9757593748594345,-0.008068193976703553,0.11666666666666647,1740568818,,False,1,97afd_00082,2025-02-26_11-20-18,12.369793176651001,12.369793176651001,1007899,cnl-brain9,155.198.99.250,12.369793176651001,1,0.7000000000000001,75.0,1.8,97afd_00082
83,1,1,43.380000000000884,1.0,0.9503036877066031,-0.00513267932187178,0.11666666666666647,1740568827,,False,1,97afd_00083,2025-02-26_11-20-27,11.485605239868164,11.485605239868164,1007812,cnl-brain9,155.198.99.250,11.485605239868164,1,0.7000000000000001,75.0,3.0,97afd_00083
84,0,0,,0.5,,,,1740568828,,False,1,97afd_00084,2025-02-26_11-20-28,12.808655023574829,12.808655023574829,1007897,cnl-brain9,155.198.99.250,12.808655023574829,1,0.7000000000000001,75.0,5.0,97afd_00084
85,6,1,43.8900000000009,3.75,0.9655415385191658,0.005523460988983597,0.11666666666666647,1740568829,,False,1,97afd_00085,2025-02-26_11-20-29,13.24960470199585,13.24960470199585,1007542,cnl-brain9,155.198.99.250,13.24960470199585,1,0.7000000000000001,100.0,0.8,97afd_00085
86,2,1,43.47000000000089,2.0,0.9192967477791163,0.0014353251937462286,0.11666666666666647,1740568818,,False,1,97afd_00086,2025-02-26_11-20-18,12.311191082000732,12.311191082000732,1007909,cnl-brain9,155.198.99.250,12.311191082000732,1,0.7000000000000001,100.0,1.3,97afd_00086
87,1,1,41.64000000000082,1.75,0.9224275301351249,-0.004031239585453372,0.11666666666666647,1740568829,,False,1,97afd_00087,2025-02-26_11-20-29,12.81405258178711,12.81405258178711,1007889,cnl-brain9,155.198.99.250,12.81405258178711,1,0.7000000000000001,100.0,1.8,97afd_00087
88,1,1,80.55000000000229,1.0,0.9311782159616502,-0.0008829962185086249,0.11666666666666647,1740568827,,False,1,97afd_00088,2025-02-26_11-20-27,11.214056015014648,11.214056015014648,1007892,cnl-brain9,155.198.99.250,11.214056015014648,1,0.7000000000000001,100.0,3.0,97afd_00088
89,0,0,,0.5,,,,1740568830,,False,1,97afd_00089,2025-02-26_11-20-30,12.845124959945679,12.845124959945679,1007715,cnl-brain9,155.198.99.250,12.845124959945679,1,0.7000000000000001,100.0,5.0,97afd_00089
90,6,1,42.330000000000844,4.0,0.9606425385463695,0.001729740528526813,0.11666666666666647,1740568830,,False,1,97afd_00090,2025-02-26_11-20-30,12.829217672348022,12.829217672348022,1007813,cnl-brain9,155.198.99.250,12.829217672348022,1,0.7000000000000001,125.0,0.8,97afd_00090
91,1,1,44.16000000000091,2.25,0.9222382721234026,0.004177192172058142,0.11666666666666647,1740568817,,False,1,97afd_00091,2025-02-26_11-20-17,12.341445446014404,12.341445446014404,1007908,cnl-brain9,155.198.99.250,12.341445446014404,1,0.7000000000000001,125.0,1.3,97afd_00091
92,1,1,42.900000000000865,1.5,0.9452055138854673,-0.0016173432885837613,0.11666666666666647,1740568830,,False,1,97afd_00092,2025-02-26_11-20-30,13.008224248886108,13.008224248886108,1007883,cnl-brain9,155.198.99.250,13.008224248886108,1,0.7000000000000001,125.0,1.8,97afd_00092
93,1,1,114.33000000000357,1.0,0.928685204605134,-0.008010722802145098,0.11666666666666647,1740568830,,False,1,97afd_00093,2025-02-26_11-20-30,12.808482885360718,12.808482885360718,1007885,cnl-brain9,155.198.99.250,12.808482885360718,1,0.7000000000000001,125.0,3.0,97afd_00093
