,metric/num_BTSP_events,metric/num_BTSP_positions,metric/first_BTSP_time,metric/max_BTSP_ramp,metric/PC_weight_ratio_pre_post,metric/first_BTSP_relative_position,metric/PC_weight_peak_relative_position,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/dend_w_init_loc,config/soma_BTSP_lr_fact,config/inhibit_weight,logdir
310,0,0,,0.0,,,,1722392197,,False,1,bd2ac_00310,2024-07-31_03-16-37,9.139718055725098,9.139718055725098,54530,cnl-brain10,155.198.100.139,9.139718055725098,1,0.3,200.0,3.5,bd2ac_00310
311,0,0,,0.0,,,,1722392198,,False,1,bd2ac_00311,2024-07-31_03-16-38,9.224950313568115,9.224950313568115,54529,cnl-brain10,155.198.100.139,9.224950313568115,1,0.35,200.0,3.5,bd2ac_00311
312,1,1,93.9900000000028,1.5,1.4087844114095696,0.03416268964795832,0.046875,1722392197,,False,1,bd2ac_00312,2024-07-31_03-16-37,8.77007794380188,8.77007794380188,54456,cnl-brain10,155.198.100.139,8.77007794380188,1,0.4,200.0,3.5,bd2ac_00312
313,1,1,90.57000000000266,1.75,0.8919029854362878,0.049284397176069916,0.140625,1722392197,,False,1,bd2ac_00313,2024-07-31_03-16-37,8.855496644973755,8.855496644973755,54528,cnl-brain10,155.198.100.139,8.855496644973755,1,0.45,200.0,3.5,bd2ac_00313
314,1,1,93.63000000000278,1.75,0.8438010722508563,0.06701633938214879,0.140625,1722392197,,False,1,bd2ac_00314,2024-07-31_03-16-37,8.728193998336792,8.728193998336792,54541,cnl-brain10,155.198.100.139,8.728193998336792,1,0.5,200.0,3.5,bd2ac_00314
315,0,0,,0.0,,,,1722392198,,False,1,bd2ac_00315,2024-07-31_03-16-38,9.58247995376587,9.58247995376587,54266,cnl-brain10,155.198.100.139,9.58247995376587,1,0.3,200.0,3.0,bd2ac_00315
316,1,1,93.57000000000278,1.5,0.9887832812068617,-0.010116972341363883,0.046875,1722392198,,False,1,bd2ac_00316,2024-07-31_03-16-38,8.903587818145752,8.903587818145752,54351,cnl-brain10,155.198.100.139,8.903587818145752,1,0.35,200.0,3.0,bd2ac_00316
317,1,1,94.80000000000283,2.0,1.38123311228085,0.032371227224657684,0.046875,1722392198,,False,1,bd2ac_00317,2024-07-31_03-16-38,8.331408500671387,8.331408500671387,54333,cnl-brain10,155.198.100.139,8.331408500671387,1,0.4,200.0,3.0,bd2ac_00317
318,1,1,93.69000000000278,2.25,0.779398853040056,0.04924041872429097,0.140625,1722392200,,False,1,bd2ac_00318,2024-07-31_03-16-40,9.11853313446045,9.11853313446045,54492,cnl-brain10,155.198.100.139,9.11853313446045,1,0.45,200.0,3.0,bd2ac_00318
319,2,2,93.90000000000279,2.25,0.8307676318724465,0.06774371140651736,0.140625,1722392200,,False,1,bd2ac_00319,2024-07-31_03-16-40,8.539618968963623,8.539618968963623,54284,cnl-brain10,155.198.100.139,8.539618968963623,1,0.5,200.0,3.0,bd2ac_00319
320,0,0,,0.0,,,,1722392196,,False,1,bd2ac_00320,2024-07-31_03-16-36,9.194495439529419,9.194495439529419,54540,cnl-brain10,155.198.100.139,9.194495439529419,1,0.3,200.0,2.5,bd2ac_00320
321,1,1,93.87000000000279,2.0,1.0379500983600918,-0.002543086170148534,0.046875,1722392201,,False,1,bd2ac_00321,2024-07-31_03-16-41,7.601149797439575,7.601149797439575,54417,cnl-brain10,155.198.100.139,7.601149797439575,1,0.35,200.0,2.5,bd2ac_00321
322,1,1,92.22000000000273,2.5,1.4441554788853843,0.03736569820153135,0.046875,1722392202,,False,1,bd2ac_00322,2024-07-31_03-16-42,9.068530559539795,9.068530559539795,54249,cnl-brain10,155.198.100.139,9.068530559539795,1,0.4,200.0,2.5,bd2ac_00322
323,1,1,93.75000000000279,3.0,0.8736674052386371,0.05366168973882468,0.140625,1722392203,,False,1,bd2ac_00323,2024-07-31_03-16-43,9.052649021148682,9.052649021148682,54451,cnl-brain10,155.198.100.139,9.052649021148682,1,0.45,200.0,2.5,bd2ac_00323
324,1,1,92.70000000000275,3.5,0.9386807791571625,0.06132024133972114,0.140625,1722392201,,False,1,bd2ac_00324,2024-07-31_03-16-41,7.40675687789917,7.40675687789917,54494,cnl-brain10,155.198.100.139,7.40675687789917,1,0.5,200.0,2.5,bd2ac_00324
325,0,0,,0.0,,,,1722392203,,False,1,bd2ac_00325,2024-07-31_03-16-43,8.608706951141357,8.608706951141357,54434,cnl-brain10,155.198.100.139,8.608706951141357,1,0.3,200.0,2.0,bd2ac_00325
326,1,1,92.37000000000273,2.5,1.1067061085378163,0.0037883370627371793,0.046875,1722392202,,False,1,bd2ac_00326,2024-07-31_03-16-42,8.257940292358398,8.257940292358398,54454,cnl-brain10,155.198.100.139,8.257940292358398,1,0.35,200.0,2.0,bd2ac_00326
327,1,1,92.37000000000273,3.5,1.3652472770044535,0.040325941491437645,0.046875,1722392203,,False,1,bd2ac_00327,2024-07-31_03-16-43,8.863954544067383,8.863954544067383,54179,cnl-brain10,155.198.100.139,8.863954544067383,1,0.4,200.0,2.0,bd2ac_00327
328,1,1,94.62000000000282,4.25,0.8509343920588809,0.0533839743050315,0.140625,1722392204,,False,1,bd2ac_00328,2024-07-31_03-16-44,9.366596460342407,9.366596460342407,54532,cnl-brain10,155.198.100.139,9.366596460342407,1,0.45,200.0,2.0,bd2ac_00328
329,1,1,93.03000000000276,5.0,0.8565862929702036,0.07090119635357262,0.140625,1722392204,,False,1,bd2ac_00329,2024-07-31_03-16-44,9.00313663482666,9.00313663482666,54539,cnl-brain10,155.198.100.139,9.00313663482666,1,0.5,200.0,2.0,bd2ac_00329
330,0,0,,0.0,,,,1722392203,,False,1,bd2ac_00330,2024-07-31_03-16-43,8.946491718292236,8.946491718292236,54114,cnl-brain10,155.198.100.139,8.946491718292236,1,0.3,250.0,4.5,bd2ac_00330
331,0,0,,0.0,,,,1722392204,,False,1,bd2ac_00331,2024-07-31_03-16-44,8.501999378204346,8.501999378204346,54452,cnl-brain10,155.198.100.139,8.501999378204346,1,0.35,250.0,4.5,bd2ac_00331
332,1,1,91.77000000000271,1.25,1.2367827339795938,0.02210838287328576,0.046875,1722392203,,False,1,bd2ac_00332,2024-07-31_03-16-43,8.436274290084839,8.436274290084839,54531,cnl-brain10,155.198.100.139,8.436274290084839,1,0.4,250.0,4.5,bd2ac_00332
333,1,1,92.55000000000274,1.25,0.8232896054860753,0.045634506242864914,0.140625,1722392204,,False,1,bd2ac_00333,2024-07-31_03-16-44,8.53513765335083,8.53513765335083,54537,cnl-brain10,155.198.100.139,8.53513765335083,1,0.45,250.0,4.5,bd2ac_00333
334,1,1,94.0200000000028,1.5,1.5451237139290546,0.0582811387697737,0.046875,1722392204,,False,1,bd2ac_00334,2024-07-31_03-16-44,8.544187307357788,8.544187307357788,54493,cnl-brain10,155.198.100.139,8.544187307357788,1,0.5,250.0,4.5,bd2ac_00334
335,0,0,,0.0,,,,1722392205,,False,1,bd2ac_00335,2024-07-31_03-16-45,9.20705246925354,9.20705246925354,54453,cnl-brain10,155.198.100.139,9.20705246925354,1,0.3,250.0,4.0,bd2ac_00335
336,0,0,,0.0,,,,1722392204,,False,1,bd2ac_00336,2024-07-31_03-16-44,8.56482982635498,8.56482982635498,54491,cnl-brain10,155.198.100.139,8.56482982635498,1,0.35,250.0,4.0,bd2ac_00336
337,1,1,94.62000000000282,1.5,1.3138950675657732,0.029307767798200546,0.046875,1722392204,,False,1,bd2ac_00337,2024-07-31_03-16-44,8.519147396087646,8.519147396087646,54535,cnl-brain10,155.198.100.139,8.519147396087646,1,0.4,250.0,4.0,bd2ac_00337
338,1,1,91.95000000000272,1.5,1.4753785892998341,0.04860875744940918,0.046875,1722392205,,False,1,bd2ac_00338,2024-07-31_03-16-45,9.014671087265015,9.014671087265015,54534,cnl-brain10,155.198.100.139,9.014671087265015,1,0.45,250.0,4.0,bd2ac_00338
339,1,1,92.73000000000275,1.5,0.8441433722604254,0.06260064429374879,0.140625,1722392205,,False,1,bd2ac_00339,2024-07-31_03-16-45,9.514695405960083,9.514695405960083,54473,cnl-brain10,155.198.100.139,9.514695405960083,1,0.5,250.0,4.0,bd2ac_00339
340,0,0,,0.0,,,,1722392205,,False,1,bd2ac_00340,2024-07-31_03-16-45,9.278328657150269,9.278328657150269,54540,cnl-brain10,155.198.100.139,9.278328657150269,1,0.3,250.0,3.5,bd2ac_00340
341,0,0,,0.0,,,,1722392205,,False,1,bd2ac_00341,2024-07-31_03-16-45,8.8872230052948,8.8872230052948,54212,cnl-brain10,155.198.100.139,8.8872230052948,1,0.35,250.0,3.5,bd2ac_00341
342,1,1,96.42000000000289,1.5,1.3467340535649919,0.02936434335671856,0.046875,1722392204,,False,1,bd2ac_00342,2024-07-31_03-16-44,8.1455237865448,8.1455237865448,54416,cnl-brain10,155.198.100.139,8.1455237865448,1,0.4,250.0,3.5,bd2ac_00342
343,1,1,93.21000000000276,1.75,0.8232112100332684,0.04973367773643811,0.140625,1722392204,,False,1,bd2ac_00343,2024-07-31_03-16-44,7.875648498535156,7.875648498535156,54267,cnl-brain10,155.198.100.139,7.875648498535156,1,0.45,250.0,3.5,bd2ac_00343
344,1,1,93.48000000000278,2.0,0.8310519956283053,0.0654707823223164,0.140625,1722392206,,False,1,bd2ac_00344,2024-07-31_03-16-46,9.521838426589966,9.521838426589966,54536,cnl-brain10,155.198.100.139,9.521838426589966,1,0.5,250.0,3.5,bd2ac_00344
345,0,0,,0.0,,,,1722392204,,False,1,bd2ac_00345,2024-07-31_03-16-44,9.43125057220459,9.43125057220459,54214,cnl-brain10,155.198.100.139,9.43125057220459,1,0.3,250.0,3.0,bd2ac_00345
346,1,1,94.80000000000283,1.5,0.9626192039371304,-0.009770860047722874,0.046875,1722392206,,False,1,bd2ac_00346,2024-07-31_03-16-46,9.562965154647827,9.562965154647827,54474,cnl-brain10,155.198.100.139,9.562965154647827,1,0.35,250.0,3.0,bd2ac_00346
347,1,1,93.21000000000276,2.0,1.353775108967834,0.030621515889788453,0.046875,1722392205,,False,1,bd2ac_00347,2024-07-31_03-16-45,8.19020128250122,8.19020128250122,54527,cnl-brain10,155.198.100.139,8.19020128250122,1,0.4,250.0,3.0,bd2ac_00347
348,1,1,95.07000000000284,2.25,1.6250899993946075,0.05217990960645125,0.046875,1722392206,,False,1,bd2ac_00348,2024-07-31_03-16-46,8.77935242652893,8.77935242652893,54455,cnl-brain10,155.198.100.139,8.77935242652893,1,0.45,250.0,3.0,bd2ac_00348
349,1,1,92.61000000000274,2.5,0.9332772550970614,0.0641469163459949,0.140625,1722392207,,False,1,bd2ac_00349,2024-07-31_03-16-47,9.829384326934814,9.829384326934814,54456,cnl-brain10,155.198.100.139,9.829384326934814,1,0.5,250.0,3.0,bd2ac_00349
350,0,0,,0.0,,,,1722392205,,False,1,bd2ac_00350,2024-07-31_03-16-45,7.871595144271851,7.871595144271851,54541,cnl-brain10,155.198.100.139,7.871595144271851,1,0.3,250.0,2.5,bd2ac_00350
351,1,1,95.10000000000284,1.75,1.064958117205912,-0.005661852197298423,0.046875,1722392207,,False,1,bd2ac_00351,2024-07-31_03-16-47,9.35312533378601,9.35312533378601,54528,cnl-brain10,155.198.100.139,9.35312533378601,1,0.35,250.0,2.5,bd2ac_00351
352,1,1,94.71000000000282,2.5,1.3242563259981879,0.037647806483118273,0.046875,1722392207,,False,1,bd2ac_00352,2024-07-31_03-16-47,9.890458345413208,9.890458345413208,54530,cnl-brain10,155.198.100.139,9.890458345413208,1,0.4,250.0,2.5,bd2ac_00352
353,1,1,92.10000000000272,3.0,1.6527171198453416,0.05352166012109261,0.046875,1722392207,,False,1,bd2ac_00353,2024-07-31_03-16-47,9.607562065124512,9.607562065124512,54529,cnl-brain10,155.198.100.139,9.607562065124512,1,0.45,250.0,2.5,bd2ac_00353
354,1,1,95.04000000000283,3.25,0.8047938178147592,0.06933276512741204,0.140625,1722392207,,False,1,bd2ac_00354,2024-07-31_03-16-47,9.023929119110107,9.023929119110107,54351,cnl-brain10,155.198.100.139,9.023929119110107,1,0.5,250.0,2.5,bd2ac_00354
355,0,0,,0.0,,,,1722392207,,False,1,bd2ac_00355,2024-07-31_03-16-47,8.424066543579102,8.424066543579102,54333,cnl-brain10,155.198.100.139,8.424066543579102,1,0.3,250.0,2.0,bd2ac_00355
356,1,1,94.0200000000028,2.5,1.1858191276841032,0.0030721219391407484,0.046875,1722392204,,False,1,bd2ac_00356,2024-07-31_03-16-44,9.084533929824829,9.084533929824829,54538,cnl-brain10,155.198.100.139,9.084533929824829,1,0.35,250.0,2.0,bd2ac_00356
357,1,1,93.57000000000278,3.75,1.466399206707494,0.03623753115728512,0.046875,1722392208,,False,1,bd2ac_00357,2024-07-31_03-16-48,9.740303754806519,9.740303754806519,54266,cnl-brain10,155.198.100.139,9.740303754806519,1,0.4,250.0,2.0,bd2ac_00357
358,1,1,98.04000000000295,4.25,1.81741764218806,0.057002852955389205,0.046875,1722392208,,False,1,bd2ac_00358,2024-07-31_03-16-48,7.765751838684082,7.765751838684082,54492,cnl-brain10,155.198.100.139,7.765751838684082,1,0.45,250.0,2.0,bd2ac_00358
359,1,1,95.10000000000284,4.75,0.8111185232585494,0.072078910710073,0.140625,1722392210,,False,1,bd2ac_00359,2024-07-31_03-16-50,9.59139609336853,9.59139609336853,54284,cnl-brain10,155.198.100.139,9.59139609336853,1,0.5,250.0,2.0,bd2ac_00359
360,0,0,,0.0,,,,1722392206,,False,1,bd2ac_00360,2024-07-31_03-16-46,9.521721124649048,9.521721124649048,54533,cnl-brain10,155.198.100.139,9.521721124649048,1,0.3,300.0,4.5,bd2ac_00360
361,0,0,,0.0,,,,1722392209,,False,1,bd2ac_00361,2024-07-31_03-16-49,8.164650440216064,8.164650440216064,54417,cnl-brain10,155.198.100.139,8.164650440216064,1,0.35,300.0,4.5,bd2ac_00361
362,1,1,95.22000000000284,1.25,1.1893680305782472,0.024055849432264687,0.046875,1722392210,,False,1,bd2ac_00362,2024-07-31_03-16-50,9.030135154724121,9.030135154724121,54494,cnl-brain10,155.198.100.139,9.030135154724121,1,0.4,300.0,4.5,bd2ac_00362
363,1,1,94.1700000000028,1.25,0.7964005415411367,0.043809872023017116,0.140625,1722392211,,False,1,bd2ac_00363,2024-07-31_03-16-51,8.887511730194092,8.887511730194092,54454,cnl-brain10,155.198.100.139,8.887511730194092,1,0.45,300.0,4.5,bd2ac_00363
364,1,1,91.3500000000027,1.25,0.877510054536173,0.05901821690382758,0.140625,1722392211,,False,1,bd2ac_00364,2024-07-31_03-16-51,8.498828172683716,8.498828172683716,54249,cnl-brain10,155.198.100.139,8.498828172683716,1,0.5,300.0,4.5,bd2ac_00364
365,0,0,,0.0,,,,1722392212,,False,1,bd2ac_00365,2024-07-31_03-16-52,8.981051445007324,8.981051445007324,54434,cnl-brain10,155.198.100.139,8.981051445007324,1,0.3,300.0,4.0,bd2ac_00365
366,0,0,,0.0,,,,1722392211,,False,1,bd2ac_00366,2024-07-31_03-16-51,8.847531080245972,8.847531080245972,54451,cnl-brain10,155.198.100.139,8.847531080245972,1,0.35,300.0,4.0,bd2ac_00366
367,1,1,94.86000000000283,1.5,1.3289712379223506,0.02489156651074298,0.046875,1722392211,,False,1,bd2ac_00367,2024-07-31_03-16-51,7.860408306121826,7.860408306121826,54179,cnl-brain10,155.198.100.139,7.860408306121826,1,0.4,300.0,4.0,bd2ac_00367
368,1,1,94.3200000000028,1.5,1.589819415491512,0.04830673080064485,0.046875,1722392213,,False,1,bd2ac_00368,2024-07-31_03-16-53,9.575209140777588,9.575209140777588,54531,cnl-brain10,155.198.100.139,9.575209140777588,1,0.45,300.0,4.0,bd2ac_00368
369,1,1,92.70000000000275,1.75,0.8217154334612323,0.06307302844582918,0.140625,1722392211,,False,1,bd2ac_00369,2024-07-31_03-16-51,7.984468698501587,7.984468698501587,54114,cnl-brain10,155.198.100.139,7.984468698501587,1,0.5,300.0,4.0,bd2ac_00369
370,0,0,,0.0,,,,1722392213,,False,1,bd2ac_00370,2024-07-31_03-16-53,9.543287992477417,9.543287992477417,54452,cnl-brain10,155.198.100.139,9.543287992477417,1,0.3,300.0,3.5,bd2ac_00370
371,0,0,,0.0,,,,1722392213,,False,1,bd2ac_00371,2024-07-31_03-16-53,9.302668571472168,9.302668571472168,54539,cnl-brain10,155.198.100.139,9.302668571472168,1,0.35,300.0,3.5,bd2ac_00371
372,1,1,92.88000000000275,1.5,1.3222371428587338,0.031848870182413114,0.046875,1722392213,,False,1,bd2ac_00372,2024-07-31_03-16-53,9.072207927703857,9.072207927703857,54537,cnl-brain10,155.198.100.139,9.072207927703857,1,0.4,300.0,3.5,bd2ac_00372
373,1,1,93.87000000000279,1.75,0.7848304790622631,0.05061962806645792,0.140625,1722392213,,False,1,bd2ac_00373,2024-07-31_03-16-53,9.486996412277222,9.486996412277222,54532,cnl-brain10,155.198.100.139,9.486996412277222,1,0.45,300.0,3.5,bd2ac_00373
374,1,1,92.28000000000273,1.75,0.9527708171825531,0.0661156267306644,0.140625,1722392212,,False,1,bd2ac_00374,2024-07-31_03-16-52,8.486190557479858,8.486190557479858,54493,cnl-brain10,155.198.100.139,8.486190557479858,1,0.5,300.0,3.5,bd2ac_00374
375,0,0,,0.0,,,,1722392212,,False,1,bd2ac_00375,2024-07-31_03-16-52,8.041796207427979,8.041796207427979,54267,cnl-brain10,155.198.100.139,8.041796207427979,1,0.3,300.0,3.0,bd2ac_00375
376,1,1,95.04000000000283,1.5,1.0709485081164505,-0.010718774994731062,0.046875,1722392213,,False,1,bd2ac_00376,2024-07-31_03-16-53,8.921851873397827,8.921851873397827,54491,cnl-brain10,155.198.100.139,8.921851873397827,1,0.35,300.0,3.0,bd2ac_00376
377,1,1,92.88000000000275,2.0,1.4224271360503884,0.03838210723623581,0.046875,1722392214,,False,1,bd2ac_00377,2024-07-31_03-16-54,9.28231930732727,9.28231930732727,54416,cnl-brain10,155.198.100.139,9.28231930732727,1,0.4,300.0,3.0,bd2ac_00377
378,1,1,93.33000000000277,2.25,1.5525672087560363,0.050970520479086456,0.046875,1722392213,,False,1,bd2ac_00378,2024-07-31_03-16-53,8.877778053283691,8.877778053283691,54535,cnl-brain10,155.198.100.139,8.877778053283691,1,0.45,300.0,3.0,bd2ac_00378
379,2,2,92.61000000000274,2.25,0.8090682719442389,0.06987850304495535,0.140625,1722392215,,False,1,bd2ac_00379,2024-07-31_03-16-55,10.16648554801941,10.16648554801941,54538,cnl-brain10,155.198.100.139,10.16648554801941,1,0.5,300.0,3.0,bd2ac_00379
380,0,0,,0.0,,,,1722392215,,False,1,bd2ac_00380,2024-07-31_03-16-55,10.096985340118408,10.096985340118408,54214,cnl-brain10,155.198.100.139,10.096985340118408,1,0.3,300.0,2.5,bd2ac_00380
381,1,1,93.48000000000278,2.0,1.1085500593661894,-0.0016138084561776456,0.046875,1722392215,,False,1,bd2ac_00381,2024-07-31_03-16-55,10.108353614807129,10.108353614807129,54453,cnl-brain10,155.198.100.139,10.108353614807129,1,0.35,300.0,2.5,bd2ac_00381
382,1,1,92.94000000000275,2.5,1.3622047967275583,0.0327874982769909,0.046875,1722392214,,False,1,bd2ac_00382,2024-07-31_03-16-54,8.848015785217285,8.848015785217285,54534,cnl-brain10,155.198.100.139,8.848015785217285,1,0.4,300.0,2.5,bd2ac_00382
383,1,1,93.72000000000278,3.0,0.7971531279033951,0.05340367307575855,0.140625,1722392214,,False,1,bd2ac_00383,2024-07-31_03-16-54,8.940317869186401,8.940317869186401,54527,cnl-brain10,155.198.100.139,8.940317869186401,1,0.45,300.0,2.5,bd2ac_00383
384,1,1,92.31000000000273,3.5,0.8511313264374328,0.06829750332336904,0.140625,1722392215,,False,1,bd2ac_00384,2024-07-31_03-16-55,9.927464962005615,9.927464962005615,54212,cnl-brain10,155.198.100.139,9.927464962005615,1,0.5,300.0,2.5,bd2ac_00384
385,0,0,,0.0,,,,1722392214,,False,1,bd2ac_00385,2024-07-31_03-16-54,9.009795665740967,9.009795665740967,54541,cnl-brain10,155.198.100.139,9.009795665740967,1,0.3,300.0,2.0,bd2ac_00385
386,1,1,94.50000000000281,2.5,1.1464405865084009,0.005405599268260897,0.046875,1722392215,,False,1,bd2ac_00386,2024-07-31_03-16-55,9.29981517791748,9.29981517791748,54540,cnl-brain10,155.198.100.139,9.29981517791748,1,0.35,300.0,2.0,bd2ac_00386
387,1,1,92.49000000000274,3.75,1.462859419397098,0.033276537101541104,0.046875,1722392215,,False,1,bd2ac_00387,2024-07-31_03-16-55,9.633607625961304,9.633607625961304,54473,cnl-brain10,155.198.100.139,9.633607625961304,1,0.4,300.0,2.0,bd2ac_00387
388,1,1,97.65000000000293,4.25,0.8631180698834762,0.05444854042361169,0.140625,1722392215,,False,1,bd2ac_00388,2024-07-31_03-16-55,8.887865543365479,8.887865543365479,54455,cnl-brain10,155.198.100.139,8.887865543365479,1,0.45,300.0,2.0,bd2ac_00388
389,1,1,92.19000000000273,4.75,0.9264000293376432,0.06817550026471508,0.140625,1722392214,,False,1,bd2ac_00389,2024-07-31_03-16-54,7.915476083755493,7.915476083755493,54536,cnl-brain10,155.198.100.139,7.915476083755493,1,0.5,300.0,2.0,bd2ac_00389
390,0,0,,0.0,,,,1722392216,,False,1,bd2ac_00390,2024-07-31_03-16-56,9.791422605514526,9.791422605514526,54533,cnl-brain10,155.198.100.139,9.791422605514526,1,0.3,350.0,4.5,bd2ac_00390
391,0,0,,0.0,,,,1722392216,,False,1,bd2ac_00391,2024-07-31_03-16-56,9.307677268981934,9.307677268981934,54474,cnl-brain10,155.198.100.139,9.307677268981934,1,0.35,350.0,4.5,bd2ac_00391
392,1,1,94.2000000000028,1.25,1.3768713989131025,0.024675902275807182,0.046875,1722392216,,False,1,bd2ac_00392,2024-07-31_03-16-56,9.10585904121399,9.10585904121399,54333,cnl-brain10,155.198.100.139,9.10585904121399,1,0.4,350.0,4.5,bd2ac_00392
393,1,1,94.2600000000028,1.25,1.5234844369105212,0.04284484576573222,0.046875,1722392216,,False,1,bd2ac_00393,2024-07-31_03-16-56,9.467435121536255,9.467435121536255,54528,cnl-brain10,155.198.100.139,9.467435121536255,1,0.45,350.0,4.5,bd2ac_00393
394,1,1,92.52000000000274,1.25,0.777476695420243,0.06243318050296853,0.140625,1722392216,,False,1,bd2ac_00394,2024-07-31_03-16-56,9.70108437538147,9.70108437538147,54351,cnl-brain10,155.198.100.139,9.70108437538147,1,0.5,350.0,4.5,bd2ac_00394
395,0,0,,0.0,,,,1722392216,,False,1,bd2ac_00395,2024-07-31_03-16-56,8.736201763153076,8.736201763153076,54456,cnl-brain10,155.198.100.139,8.736201763153076,1,0.3,350.0,4.0,bd2ac_00395
396,0,0,,0.0,,,,1722392216,,False,1,bd2ac_00396,2024-07-31_03-16-56,8.89436936378479,8.89436936378479,54529,cnl-brain10,155.198.100.139,8.89436936378479,1,0.35,350.0,4.0,bd2ac_00396
397,1,1,92.76000000000275,1.5,1.3700218813374907,0.025712531349668,0.046875,1722392215,,False,1,bd2ac_00397,2024-07-31_03-16-55,7.997442245483398,7.997442245483398,54530,cnl-brain10,155.198.100.139,7.997442245483398,1,0.4,350.0,4.0,bd2ac_00397
398,1,1,95.91000000000287,1.25,0.8256159307942804,0.048817629852919264,0.140625,1722392216,,False,1,bd2ac_00398,2024-07-31_03-16-56,8.271331071853638,8.271331071853638,54492,cnl-brain10,155.198.100.139,8.271331071853638,1,0.45,350.0,4.0,bd2ac_00398
399,1,1,94.59000000000282,1.5,0.9152351123855375,0.06273732102680474,0.140625,1722392217,,False,1,bd2ac_00399,2024-07-31_03-16-57,9.331610441207886,9.331610441207886,54266,cnl-brain10,155.198.100.139,9.331610441207886,1,0.5,350.0,4.0,bd2ac_00399
400,0,0,,0.0,,,,1722392217,,False,1,bd2ac_00400,2024-07-31_03-16-57,8.48284101486206,8.48284101486206,54417,cnl-brain10,155.198.100.139,8.48284101486206,1,0.3,350.0,3.5,bd2ac_00400
401,0,0,,0.0,,,,1722392219,,False,1,bd2ac_00401,2024-07-31_03-16-59,9.304759502410889,9.304759502410889,54284,cnl-brain10,155.198.100.139,9.304759502410889,1,0.35,350.0,3.5,bd2ac_00401
402,1,1,96.45000000000289,1.5,1.428140553873419,0.028061326505200546,0.046875,1722392219,,False,1,bd2ac_00402,2024-07-31_03-16-59,9.144050359725952,9.144050359725952,54494,cnl-brain10,155.198.100.139,9.144050359725952,1,0.4,350.0,3.5,bd2ac_00402
403,1,1,92.88000000000275,1.75,0.7815612455990759,0.05032935568603669,0.140625,1722392220,,False,1,bd2ac_00403,2024-07-31_03-17-00,8.594922542572021,8.594922542572021,54249,cnl-brain10,155.198.100.139,8.594922542572021,1,0.45,350.0,3.5,bd2ac_00403
404,1,1,95.25000000000284,2.0,0.8861514424959618,0.06547165987640957,0.140625,1722392219,,False,1,bd2ac_00404,2024-07-31_03-16-59,7.6493024826049805,7.6493024826049805,54179,cnl-brain10,155.198.100.139,7.6493024826049805,1,0.5,350.0,3.5,bd2ac_00404
405,0,0,,0.0,,,,1722392218,,False,1,bd2ac_00405,2024-07-31_03-16-58,7.209342002868652,7.209342002868652,54454,cnl-brain10,155.198.100.139,7.209342002868652,1,0.3,350.0,3.0,bd2ac_00405
406,1,1,92.37000000000273,1.5,0.9291645619941388,-0.007226342540261443,0.046875,1722392220,,False,1,bd2ac_00406,2024-07-31_03-17-00,8.777971506118774,8.777971506118774,54451,cnl-brain10,155.198.100.139,8.777971506118774,1,0.35,350.0,3.0,bd2ac_00406
407,1,1,94.62000000000282,2.0,1.433476831968529,0.03195903136652456,0.046875,1722392220,,False,1,bd2ac_00407,2024-07-31_03-17-00,8.661486625671387,8.661486625671387,54114,cnl-brain10,155.198.100.139,8.661486625671387,1,0.4,350.0,3.0,bd2ac_00407
408,1,1,94.2900000000028,2.25,0.7714407453348511,0.050919853192451736,0.140625,1722392221,,False,1,bd2ac_00408,2024-07-31_03-17-01,9.257331132888794,9.257331132888794,54434,cnl-brain10,155.198.100.139,9.257331132888794,1,0.45,350.0,3.0,bd2ac_00408
409,1,1,95.46000000000285,2.5,0.8180812620096174,0.0640723656657134,0.140625,1722392220,,False,1,bd2ac_00409,2024-07-31_03-17-00,8.103395700454712,8.103395700454712,54267,cnl-brain10,155.198.100.139,8.103395700454712,1,0.5,350.0,3.0,bd2ac_00409
410,0,0,,0.0,,,,1722392221,,False,1,bd2ac_00410,2024-07-31_03-17-01,8.513041496276855,8.513041496276855,54493,cnl-brain10,155.198.100.139,8.513041496276855,1,0.3,350.0,2.5,bd2ac_00410
411,1,1,92.79000000000275,2.0,1.0120518414929527,0.0018122257599886282,0.046875,1722392222,,False,1,bd2ac_00411,2024-07-31_03-17-02,9.493730783462524,9.493730783462524,54537,cnl-brain10,155.198.100.139,9.493730783462524,1,0.35,350.0,2.5,bd2ac_00411
412,1,1,94.1400000000028,2.5,1.4014909082504188,0.03650233345232534,0.046875,1722392222,,False,1,bd2ac_00412,2024-07-31_03-17-02,8.720642805099487,8.720642805099487,54539,cnl-brain10,155.198.100.139,8.720642805099487,1,0.4,350.0,2.5,bd2ac_00412
413,1,1,93.15000000000276,2.75,0.8536000337324332,0.05367164969728444,0.140625,1722392222,,False,1,bd2ac_00413,2024-07-31_03-17-02,9.244513750076294,9.244513750076294,54531,cnl-brain10,155.198.100.139,9.244513750076294,1,0.45,350.0,2.5,bd2ac_00413
414,1,1,91.92000000000272,3.25,0.8478583788239131,0.06987859147818609,0.140625,1722392221,,False,1,bd2ac_00414,2024-07-31_03-17-01,8.237773180007935,8.237773180007935,54452,cnl-brain10,155.198.100.139,8.237773180007935,1,0.5,350.0,2.5,bd2ac_00414
