,metric/num_BTSP_events,metric/num_BTSP_positions,metric/first_BTSP_time,metric/first_BTSP_relative_position,metric/max_BTSP_ramp,metric/PC_weight_peak_relative_position,metric/PC_weight_width,metric/PC_weight_ratio_pre_post,metric/max_normalization,metric/98th_percentile_firingrate,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/proximal_BTSP_lr,config/inhibitory_input_filter_tau,config/inhibitory_weight,logdir
10,0.0,0.0,,,0.75,,0.0,,,0.7821047692944859,1776484816,,False,1,0c6a2_00010,2026-04-18_05-00-16,22.614816904067993,22.614816904067993,1738019,cnl-brain9,155.198.99.250,22.614816904067993,1,0.1,0.2,1.25,0c6a2_00010
11,1.0,1.0,50.1,0.0317070013016556,1.0,-0.049999999999998934,0.43388461065759687,1.0141544490384489,0.7232726052768156,1.7426546579878062,1776484815,,False,1,0c6a2_00011,2026-04-18_05-00-15,21.867289304733276,21.867289304733276,1738018,cnl-brain9,155.198.99.250,21.867289304733276,1,0.1,0.25,1.25,0c6a2_00011
12,2.0,1.0,51.75,0.014594805028028013,1.0,0.05000000000000071,0.7221933378515981,1.1271407756594087,0.771774900904686,3.2573157363898364,1776484817,,False,1,0c6a2_00012,2026-04-18_05-00-17,23.65719723701477,23.65719723701477,1738015,cnl-brain9,155.198.99.250,23.65719723701477,1,0.1,0.30000000000000004,1.25,0c6a2_00012
13,2.0,1.0,82.92,0.040069672453207694,1.0,-0.049999999999998934,0.5515404812146878,1.0419744038952368,0.7723585755453205,3.290484637497085,1776484814,,False,1,0c6a2_00013,2026-04-18_05-00-14,21.098472833633423,21.098472833633423,1738012,cnl-brain9,155.198.99.250,21.098472833633423,1,0.1,0.35000000000000003,1.25,0c6a2_00013
14,3.0,1.0,57.27,0.038073566393510117,1.0,0.05000000000000071,1.1544438228614342,0.9450073530679396,0.8042816328907638,3.545700443680783,1776484815,,False,1,0c6a2_00014,2026-04-18_05-00-15,22.248356103897095,22.248356103897095,1738017,cnl-brain9,155.198.99.250,22.248356103897095,1,0.1,0.4,1.25,0c6a2_00014
15,0.0,0.0,,,0.5,,0.0,,,0.7809501184850456,1776484815,,False,1,0c6a2_00015,2026-04-18_05-00-15,21.560011625289917,21.560011625289917,1738021,cnl-brain9,155.198.99.250,21.560011625289917,1,0.1,0.2,1.625,0c6a2_00015
16,0.0,0.0,,,0.75,,0.0,,,0.7505933037313633,1776484816,,False,1,0c6a2_00016,2026-04-18_05-00-16,22.62106490135193,22.62106490135193,1738020,cnl-brain9,155.198.99.250,22.62106490135193,1,0.1,0.25,1.625,0c6a2_00016
17,0.0,0.0,,,0.75,,0.0,,,0.7537108975172714,1776484816,,False,1,0c6a2_00017,2026-04-18_05-00-16,22.41472554206848,22.41472554206848,1738022,cnl-brain9,155.198.99.250,22.41472554206848,1,0.1,0.30000000000000004,1.625,0c6a2_00017
18,1.0,1.0,212.67,-0.00756188421970494,1.0,-0.049999999999998934,0.48518654226653135,1.0764794953787031,0.719393937728904,1.136619087944219,1776484817,,False,1,0c6a2_00018,2026-04-18_05-00-17,23.38116717338562,23.38116717338562,1738024,cnl-brain9,155.198.99.250,23.38116717338562,1,0.1,0.35000000000000003,1.625,0c6a2_00018
19,2.0,2.0,50.07,0.005102946900532146,1.0,-0.049999999999998934,0.6950782877673216,1.3065049741302757,0.7715831890904391,2.3164785786998583,1776484816,,False,1,0c6a2_00019,2026-04-18_05-00-16,23.05889058113098,23.05889058113098,1738038,cnl-brain9,155.198.99.250,23.05889058113098,1,0.1,0.4,1.625,0c6a2_00019
20,0.0,0.0,,,0.5,,0.0,,,0.7598129722224037,1776484817,,False,1,0c6a2_00020,2026-04-18_05-00-17,23.20228409767151,23.20228409767151,1738023,cnl-brain9,155.198.99.250,23.20228409767151,1,0.1,0.2,2.0,0c6a2_00020
21,0.0,0.0,,,0.5,,0.0,,,0.7583397375999652,1776484816,,False,1,0c6a2_00021,2026-04-18_05-00-16,23.141987562179565,23.141987562179565,1738031,cnl-brain9,155.198.99.250,23.141987562179565,1,0.1,0.25,2.0,0c6a2_00021
22,0.0,0.0,,,0.75,,0.0,,,0.7463270321851009,1776484817,,False,1,0c6a2_00022,2026-04-18_05-00-17,23.549071788787842,23.549071788787842,1738025,cnl-brain9,155.198.99.250,23.549071788787842,1,0.1,0.30000000000000004,2.0,0c6a2_00022
23,0.0,0.0,,,0.75,,0.0,,,0.744891361527911,1776484816,,False,1,0c6a2_00023,2026-04-18_05-00-16,23.122350215911865,23.122350215911865,1738042,cnl-brain9,155.198.99.250,23.122350215911865,1,0.1,0.35000000000000003,2.0,0c6a2_00023
24,0.0,0.0,,,0.75,,0.0,,,0.7431635003708736,1776484818,,False,1,0c6a2_00024,2026-04-18_05-00-18,24.924718141555786,24.924718141555786,1738027,cnl-brain9,155.198.99.250,24.924718141555786,1,0.1,0.4,2.0,0c6a2_00024
25,9.0,2.0,53.82,0.051242541161167665,6.75,-0.049999999999998934,0.5303403047325976,2.1851712004280373,1.2521125887072477,6.532843154285774,1776484817,,False,1,0c6a2_00025,2026-04-18_05-00-17,23.720786809921265,23.720786809921265,1738028,cnl-brain9,155.198.99.250,23.720786809921265,1,0.15,0.2,0.5,0c6a2_00025
26,9.0,2.0,55.86,0.013422846128210875,6.25,-0.14999999999999902,0.5198407315807616,0.9627346546684559,1.2638413194522062,6.495530719447284,1776484817,,False,1,0c6a2_00026,2026-04-18_05-00-17,23.484889030456543,23.484889030456543,1738040,cnl-brain9,155.198.99.250,23.484889030456543,1,0.15,0.25,0.5,0c6a2_00026
27,9.0,2.0,48.69,0.03693107742997448,4.0,-0.14999999999999902,0.5774264855270319,0.8968958438946572,1.2514359466926483,6.320599544705317,1776484817,,False,1,0c6a2_00027,2026-04-18_05-00-17,23.34185552597046,23.34185552597046,1738030,cnl-brain9,155.198.99.250,23.34185552597046,1,0.15,0.30000000000000004,0.5,0c6a2_00027
28,9.0,2.0,52.38,0.051826928518458715,7.0,-0.049999999999998934,0.6411865662976197,1.9818306669194603,1.2417112579269343,5.956353258948631,1776484817,,False,1,0c6a2_00028,2026-04-18_05-00-17,23.76788020133972,23.76788020133972,1738045,cnl-brain9,155.198.99.250,23.76788020133972,1,0.15,0.35000000000000003,0.5,0c6a2_00028
29,9.0,1.0,58.62,0.0008908812368089158,16.0,-0.049999999999998934,0.5137398710979912,2.859342407029175,1.2488983749793716,6.989992463648175,1776484817,,False,1,0c6a2_00029,2026-04-18_05-00-17,23.164491653442383,23.164491653442383,1738036,cnl-brain9,155.198.99.250,23.164491653442383,1,0.15,0.4,0.5,0c6a2_00029
30,1.0,1.0,92.67,-0.0006377359164235763,1.25,-0.049999999999998934,0.5318887652518054,1.2824153014381279,0.7544890511384511,2.897857502792002,1776484817,,False,1,0c6a2_00030,2026-04-18_05-00-17,23.481839418411255,23.481839418411255,1738043,cnl-brain9,155.198.99.250,23.481839418411255,1,0.15,0.2,0.875,0c6a2_00030
31,2.0,1.0,51.78,0.05014021632686472,1.0,-0.049999999999998934,0.5326655132474114,1.2902476627314134,0.875548183242028,4.440945684657656,1776484816,,False,1,0c6a2_00031,2026-04-18_05-00-16,22.72325325012207,22.72325325012207,1738034,cnl-brain9,155.198.99.250,22.72325325012207,1,0.15,0.25,0.875,0c6a2_00031
32,2.0,2.0,50.25,-0.002851678278302572,1.5,-0.049999999999998934,0.7395730466726711,1.1435653032076336,0.8454287213430239,2.9951082855681794,1776484839,,False,1,0c6a2_00032,2026-04-18_05-00-39,21.681857585906982,21.681857585906982,1740406,cnl-brain9,155.198.99.250,21.681857585906982,1,0.15,0.30000000000000004,0.875,0c6a2_00032
33,2.0,1.0,60.03,0.03802372133474474,1.25,0.05000000000000071,0.8057072964403362,1.1625843684294879,0.8511562585282277,4.508650278252916,1776484840,,False,1,0c6a2_00033,2026-04-18_05-00-40,22.561153888702393,22.561153888702393,1740405,cnl-brain9,155.198.99.250,22.561153888702393,1,0.15,0.35000000000000003,0.875,0c6a2_00033
34,2.0,1.0,48.36,0.04433399630017476,1.25,-0.049999999999998934,0.5177299554458665,1.1496746568669014,0.8916818852583537,5.490521758220928,1776484842,,False,1,0c6a2_00034,2026-04-18_05-00-42,22.971538543701172,22.971538543701172,1740559,cnl-brain9,155.198.99.250,22.971538543701172,1,0.15,0.4,0.875,0c6a2_00034
35,0.0,0.0,,,0.75,,0.0,,,0.7626654320381561,1776484841,,False,1,0c6a2_00035,2026-04-18_05-00-41,22.221381664276123,22.221381664276123,1740564,cnl-brain9,155.198.99.250,22.221381664276123,1,0.15,0.2,1.25,0c6a2_00035
36,1.0,1.0,127.59,0.016041589415137114,1.0,0.05000000000000071,0.6297114797642598,1.0930185914505666,0.7419869960698391,1.8425925020301959,1776484840,,False,1,0c6a2_00036,2026-04-18_05-00-40,21.451664209365845,21.451664209365845,1740569,cnl-brain9,155.198.99.250,21.451664209365845,1,0.15,0.25,1.25,0c6a2_00036
37,2.0,2.0,152.1,0.05525211177508593,1.0,-0.049999999999998934,0.5981683360539476,1.285323878017756,0.8558645618013238,3.136278718096697,1776484843,,False,1,0c6a2_00037,2026-04-18_05-00-43,24.039310693740845,24.039310693740845,1740560,cnl-brain9,155.198.99.250,24.039310693740845,1,0.15,0.30000000000000004,1.25,0c6a2_00037
38,1.0,1.0,54.66,-0.014625787683940406,1.0,-0.049999999999998934,0.35686670351362837,1.2878392388520925,0.7783169338893359,2.9691719739715996,1776484841,,False,1,0c6a2_00038,2026-04-18_05-00-41,21.806348085403442,21.806348085403442,1740561,cnl-brain9,155.198.99.250,21.806348085403442,1,0.15,0.35000000000000003,1.25,0c6a2_00038
39,1.0,1.0,48.54,0.040281243931590716,1.0,-0.049999999999998934,0.8125409273909887,1.02833912679425,0.7395262057615768,2.7182493990501033,1776484841,,False,1,0c6a2_00039,2026-04-18_05-00-41,22.23810839653015,22.23810839653015,1740568,cnl-brain9,155.198.99.250,22.23810839653015,1,0.15,0.4,1.25,0c6a2_00039
40,0.0,0.0,,,0.75,,0.0,,,0.7577093162164668,1776484842,,False,1,0c6a2_00040,2026-04-18_05-00-42,23.19305920600891,23.19305920600891,1740562,cnl-brain9,155.198.99.250,23.19305920600891,1,0.15,0.2,1.625,0c6a2_00040
