,metric/num_BTSP_events_(single),metric/num_BTSP_events_(reverse),metric/num_BTSP_events_(back_and_forth),metric/num_BTSP_positions_(single),metric/num_BTSP_positions_(reverse),metric/num_BTSP_positions_(back_and_forth),metric/first_BTSP_time_(single),metric/first_BTSP_time_(reverse),metric/first_BTSP_time_(back_and_forth),metric/max_BTSP_ramp_(single),metric/max_BTSP_ramp_(reverse),metric/max_BTSP_ramp_(back_and_forth),metric/CA3_weight_ratio_pre_post_(single),metric/CA3_weight_ratio_pre_post_(reverse),metric/CA3_weight_ratio_pre_post_(back_and_forth),metric/first_BTSP_relative_position_(single),metric/first_BTSP_relative_position_(reverse),metric/first_BTSP_relative_position_(back_and_forth),metric/CA3_weight_peak_relative_position_(single),metric/CA3_weight_peak_relative_position_(reverse),metric/CA3_weight_peak_relative_position_(back_and_forth),timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/dend_w_init_loc,config/soma_BTSP_lr_fact,config/inhibit_weight,logdir
657,1,1,1,1,1,1,80.8200000000023,253.62000000000884,412.40999999986667,7.5,7.25,4.0,1.1986787483315753,1.6794885320996142,1.325592345770456,0.0796886546011426,-0.084018997211325,0.09499095595847534,0.171875,-0.203125,0.171875,1705272857,,False,1,26fc2_00657,2024-01-14_22-54-17,24.91088032722473,24.91088032722473,26362,cnl-brain10,155.198.100.139,24.91088032722473,1,0.6,150.0,2.0,26fc2_00657
658,1,1,2,1,1,2,81.33000000000231,221.46000000000762,385.94999999989074,7.75,7.5,7.0,1.7584303819072198,1.076477010180729,0.9777286027059519,0.08917908722049356,-0.08494472406472198,0.10699834634549688,0.171875,-0.203125,-0.203125,1705272858,,False,1,26fc2_00658,2024-01-14_22-54-18,24.952044010162354,24.952044010162354,26389,cnl-brain10,155.198.100.139,24.952044010162354,1,0.6499999999999999,150.0,2.0,26fc2_00658
659,1,1,2,1,1,2,77.10000000000215,221.0700000000076,382.8299999998936,8.0,8.0,7.25,1.8466286703744466,1.0990483713369135,0.9719140566100924,0.08982979930376184,-0.090528950880013,0.1091902071546661,0.171875,-0.203125,-0.203125,1705272857,,False,1,26fc2_00659,2024-01-14_22-54-17,23.900375843048096,23.900375843048096,26110,cnl-brain10,155.198.100.139,23.900375843048096,1,0.7,150.0,2.0,26fc2_00659
660,0,0,0,0,0,0,,,,0.75,0.75,0.75,,,,,,,,,,1705272858,,False,1,26fc2_00660,2024-01-14_22-54-18,24.116856575012207,24.116856575012207,26380,cnl-brain10,155.198.100.139,24.116856575012207,1,0.5,200.0,4.5,26fc2_00660
661,0,1,1,0,1,1,,258.0000000000071,383.8799999998926,0.75,2.5,2.0,,1.331363277190321,0.9027356957584253,,-0.06776442994818777,0.071944585240931,,-0.203125,0.171875,1705272859,,False,1,26fc2_00661,2024-01-14_22-54-19,25.43820595741272,25.43820595741272,26402,cnl-brain10,155.198.100.139,25.43820595741272,1,0.55,200.0,4.5,26fc2_00661
662,1,1,0,1,1,0,80.49000000000228,252.96000000000882,,2.5,2.5,0.0,1.5065093384894221,1.4021976371838207,1.4021976371838207,0.07487562986393165,-0.08144020058313362,,0.171875,-0.203125,-0.203125,1705272858,,False,1,26fc2_00662,2024-01-14_22-54-18,24.601321935653687,24.601321935653687,26195,cnl-brain10,155.198.100.139,24.601321935653687,1,0.6,200.0,4.5,26fc2_00662
663,1,1,0,1,1,0,79.62000000000225,220.17000000000758,,2.5,2.5,0.0,1.7526497335878133,1.2431166761235402,1.2431166761235402,0.08661700718643695,-0.0857782029897004,,0.171875,-0.203125,-0.203125,1705272835,,False,1,26fc2_00663,2024-01-14_22-53-55,24.853689908981323,24.853689908981323,26406,cnl-brain10,155.198.100.139,24.853689908981323,1,0.6499999999999999,200.0,4.5,26fc2_00663
664,1,1,0,1,1,0,78.66000000000221,219.78000000000756,,2.75,2.5,0.0,1.8554303258055795,1.0112359941023563,1.0112359941023563,0.09362416156520642,-0.08835280601945095,,0.171875,-0.203125,-0.203125,1705272859,,False,1,26fc2_00664,2024-01-14_22-54-19,25.36647653579712,25.36647653579712,26426,cnl-brain10,155.198.100.139,25.36647653579712,1,0.7,200.0,4.5,26fc2_00664
665,0,1,1,0,1,1,,217.53000000000748,380.87999999989535,0.75,2.75,2.5,,1.2867355490794443,0.9083325963471718,,-0.05456641226505232,0.06287484504279062,,-0.203125,0.171875,1705272842,,False,1,26fc2_00665,2024-01-14_22-54-02,25.135506868362427,25.135506868362427,26384,cnl-brain10,155.198.100.139,25.135506868362427,1,0.5,200.0,4.0,26fc2_00665
666,1,1,0,1,1,0,116.19000000000364,218.70000000000752,,3.0,2.75,0.0,1.2376068949488446,1.5893853841031498,1.5893853841031498,0.06661961668337585,-0.07489942340954725,,0.171875,-0.203125,-0.203125,1705272859,,False,1,26fc2_00666,2024-01-14_22-54-19,24.635355949401855,24.635355949401855,26125,cnl-brain10,155.198.100.139,24.635355949401855,1,0.55,200.0,4.0,26fc2_00666
667,1,1,0,1,1,0,79.98000000000226,256.5600000000084,,3.0,2.75,0.0,1.5051998314220052,1.4519257161791916,1.4519257161791916,0.07973278719588067,-0.08020531014533339,,0.171875,-0.203125,-0.203125,1705272859,,False,1,26fc2_00667,2024-01-14_22-54-19,24.687021732330322,24.687021732330322,26391,cnl-brain10,155.198.100.139,24.687021732330322,1,0.6,200.0,4.0,26fc2_00667
668,1,1,0,1,1,0,80.31000000000228,217.9200000000075,,3.0,3.0,0.0,1.544155976084519,1.4312265732544367,1.4312265732544367,0.08420602529768423,-0.09018427614391777,,0.171875,-0.203125,-0.203125,1705272859,,False,1,26fc2_00668,2024-01-14_22-54-19,24.702895879745483,24.702895879745483,26392,cnl-brain10,155.198.100.139,24.702895879745483,1,0.6499999999999999,200.0,4.0,26fc2_00668
669,1,1,2,1,1,2,80.67000000000229,219.18000000000754,380.2499999998959,3.25,3.0,2.0,1.5198957440564227,1.0656203942432347,1.0475762500830186,0.09127415311419396,-0.09391149723411407,0.09000787941611288,0.171875,-0.203125,-0.203125,1705272860,,False,1,26fc2_00669,2024-01-14_22-54-20,25.54110550880432,25.54110550880432,26196,cnl-brain10,155.198.100.139,25.54110550880432,1,0.7,200.0,4.0,26fc2_00669
670,1,1,0,1,1,0,117.66000000000369,218.0100000000075,,3.25,3.0,0.0,1.1886083086972428,1.6316072874379943,1.6316072874379943,0.053230249524704676,-0.06966772091578599,,0.171875,-0.203125,-0.203125,1705272860,,False,1,26fc2_00670,2024-01-14_22-54-20,24.829696655273438,24.829696655273438,26406,cnl-brain10,155.198.100.139,24.829696655273438,1,0.5,200.0,3.5,26fc2_00670
671,1,1,0,1,1,0,78.66000000000221,219.09000000000754,,3.25,3.25,0.0,1.5160972744819181,1.5776406292346927,1.5776406292346927,0.06304190603478832,-0.07734030694975469,,0.171875,-0.203125,-0.203125,1705272860,,False,1,26fc2_00671,2024-01-14_22-54-20,25.163527727127075,25.163527727127075,26093,cnl-brain10,155.198.100.139,25.163527727127075,1,0.55,200.0,3.5,26fc2_00671
672,1,1,0,1,1,0,77.52000000000217,220.23000000000758,,3.75,3.25,0.0,1.3172585346248027,1.5304234862706998,1.5304234862706998,0.07297611945250959,-0.0873044055806046,,0.171875,-0.203125,-0.203125,1705272861,,False,1,26fc2_00672,2024-01-14_22-54-21,25.857145071029663,25.857145071029663,26345,cnl-brain10,155.198.100.139,25.857145071029663,1,0.6,200.0,3.5,26fc2_00672
673,1,1,1,1,1,1,83.04000000000238,251.58000000000877,416.51999999986293,3.75,3.5,1.5,1.668482470112482,1.1998760341579173,1.5774635980753853,0.08399681280176052,-0.08910353394773685,0.09016668600452465,0.171875,-0.203125,0.171875,1705272860,,False,1,26fc2_00673,2024-01-14_22-54-20,25.159554481506348,25.159554481506348,26414,cnl-brain10,155.198.100.139,25.159554481506348,1,0.6499999999999999,200.0,3.5,26fc2_00673
674,1,1,2,1,1,2,79.68000000000225,221.85000000000764,380.75999999989546,3.75,3.75,2.75,2.0117696295872287,1.05461877130219,1.1122433453507525,0.09002286899031064,-0.09143532944266719,0.09392867087689266,0.171875,-0.203125,-0.203125,1705272859,,False,1,26fc2_00674,2024-01-14_22-54-19,23.750694513320923,23.750694513320923,26423,cnl-brain10,155.198.100.139,23.750694513320923,1,0.7,200.0,3.5,26fc2_00674
675,1,1,0,1,1,0,81.63000000000233,251.76000000000877,,4.0,3.75,0.0,1.3192939978706977,2.066068234160953,2.066068234160953,0.053928646869067676,-0.06882108219254002,,0.171875,-0.203125,-0.203125,1705272861,,False,1,26fc2_00675,2024-01-14_22-54-21,25.264171600341797,25.264171600341797,26397,cnl-brain10,155.198.100.139,25.264171600341797,1,0.5,200.0,3.0,26fc2_00675
676,1,1,2,1,1,2,79.71000000000225,221.0700000000076,384.7499999998918,4.25,4.0,3.0,1.3369077850678008,1.450477223288159,1.369392684105847,0.06690665754128561,-0.07560162828078154,0.06423047916670305,0.171875,-0.203125,-0.203125,1705272861,,False,1,26fc2_00676,2024-01-14_22-54-21,24.6597101688385,24.6597101688385,26399,cnl-brain10,155.198.100.139,24.6597101688385,1,0.55,200.0,3.0,26fc2_00676
677,1,1,0,1,1,0,78.3300000000022,222.81000000000768,,4.5,4.25,0.75,1.5142759392882763,1.3453564959705213,1.3453564959705213,0.08094892865770992,-0.08126355508026428,,0.171875,-0.203125,-0.203125,1705272861,,False,1,26fc2_00677,2024-01-14_22-54-21,24.35505986213684,24.35505986213684,26390,cnl-brain10,155.198.100.139,24.35505986213684,1,0.6,200.0,3.0,26fc2_00677
678,1,1,1,1,1,1,82.50000000000236,250.65000000000873,413.5799999998656,4.5,4.5,2.25,1.920133230192287,1.1177619829355425,1.3412677289358528,0.08401272508651464,-0.08936656884794014,0.09596681448004374,0.171875,-0.203125,0.171875,1705272861,,False,1,26fc2_00678,2024-01-14_22-54-21,25.04067850112915,25.04067850112915,26379,cnl-brain10,155.198.100.139,25.04067850112915,1,0.6499999999999999,200.0,3.0,26fc2_00678
679,1,1,2,1,1,2,80.7600000000023,256.7100000000083,381.65999999989464,4.5,4.75,3.75,1.8511051558485148,1.2428930036830224,1.1329110049504887,0.09113423847049262,-0.09075571745416244,0.09965679432381558,0.171875,-0.203125,-0.203125,1705272861,,False,1,26fc2_00679,2024-01-14_22-54-21,24.634937286376953,24.634937286376953,26412,cnl-brain10,155.198.100.139,24.634937286376953,1,0.7,200.0,3.0,26fc2_00679
680,1,1,1,1,1,1,82.02000000000234,254.73000000000889,418.82999999986083,5.0,5.0,2.75,1.161087071636245,1.9562579096141872,0.9429572210183091,0.05896848858410014,-0.07165668008522341,0.069520970076968,0.171875,-0.203125,0.171875,1705272862,,False,1,26fc2_00680,2024-01-14_22-54-22,25.681549072265625,25.681549072265625,26393,cnl-brain10,155.198.100.139,25.681549072265625,1,0.5,200.0,2.5,26fc2_00680
681,1,1,2,1,1,2,80.34000000000228,219.03000000000753,380.9099999998953,5.25,5.0,4.0,1.257182569258031,1.6100829101504315,1.3615082601626887,0.07277654105917036,-0.07551637891675622,0.08420392796154591,0.171875,-0.203125,-0.203125,1705272862,,False,1,26fc2_00681,2024-01-14_22-54-22,25.104108572006226,25.104108572006226,26320,cnl-brain10,155.198.100.139,25.104108572006226,1,0.55,200.0,2.5,26fc2_00681
682,1,1,2,1,1,2,81.0000000000023,219.12000000000754,380.33999999989584,5.5,5.5,4.5,1.4584003013085058,1.3318869486451863,1.3171147078605494,0.07546169154950533,-0.08138353943111387,0.09529713709086002,0.171875,-0.203125,-0.203125,1705272857,,False,1,26fc2_00682,2024-01-14_22-54-17,25.42797875404358,25.42797875404358,26405,cnl-brain10,155.198.100.139,25.42797875404358,1,0.6,200.0,2.5,26fc2_00682
683,2,1,1,2,1,1,81.90000000000234,254.7900000000089,418.13999999986146,5.75,5.75,3.25,1.1367683767735144,1.0563478299567262,1.6849556436284665,0.0821627553924103,-0.08367007135205418,0.09004333072420428,0.265625,-0.203125,0.171875,1705272863,,False,1,26fc2_00683,2024-01-14_22-54-23,25.392117738723755,25.392117738723755,26418,cnl-brain10,155.198.100.139,25.392117738723755,1,0.6499999999999999,200.0,2.5,26fc2_00683
684,1,1,1,1,1,1,81.15000000000231,253.14000000000883,414.05999999986517,6.25,6.25,3.5,1.82098211815832,0.955368301423536,1.8021559377621617,0.09437873860858426,-0.091996983358264,0.1070958169581554,0.171875,-0.203125,0.171875,1705272863,,False,1,26fc2_00684,2024-01-14_22-54-23,25.46783947944641,25.46783947944641,26277,cnl-brain10,155.198.100.139,25.46783947944641,1,0.7,200.0,2.5,26fc2_00684
685,1,1,1,1,1,1,79.32000000000224,253.23000000000883,419.6399999998601,6.5,6.5,4.25,1.107291169808532,1.7030708308558251,0.9733225839632141,0.05849363373433958,-0.06927798703354204,0.07662731988243371,0.171875,-0.203125,0.171875,1705272863,,False,1,26fc2_00685,2024-01-14_22-54-23,24.9749174118042,24.9749174118042,26409,cnl-brain10,155.198.100.139,24.9749174118042,1,0.5,200.0,2.0,26fc2_00685
686,1,1,2,1,1,2,81.27000000000231,256.2600000000087,383.3399999998931,7.25,7.0,6.0,1.0564716719801515,1.4129911203414076,1.0396297851724403,0.07335018123419718,-0.07612223326737255,0.09240581775890294,0.171875,-0.203125,-0.203125,1705272863,,False,1,26fc2_00686,2024-01-14_22-54-23,24.587403059005737,24.587403059005737,26381,cnl-brain10,155.198.100.139,24.587403059005737,1,0.55,200.0,2.0,26fc2_00686
687,1,1,2,1,1,2,78.90000000000222,220.17000000000758,381.5099999998948,7.25,7.5,6.5,1.5423823774853247,1.5578896199721006,1.150306955899388,0.07827923167054951,-0.0855759041512063,0.09741022973669711,0.171875,-0.203125,-0.203125,1705272862,,False,1,26fc2_00687,2024-01-14_22-54-22,23.50324535369873,23.50324535369873,26328,cnl-brain10,155.198.100.139,23.50324535369873,1,0.6,200.0,2.0,26fc2_00687
688,1,1,1,1,1,1,81.0300000000023,252.96000000000882,419.5199999998602,7.75,7.75,5.0,1.7381493451138608,1.2770824433783252,1.8541890544827428,0.07970313632709009,-0.08689681420333895,0.10737837105274023,0.171875,-0.203125,0.171875,1705272843,,False,1,26fc2_00688,2024-01-14_22-54-03,25.273037672042847,25.273037672042847,26410,cnl-brain10,155.198.100.139,25.273037672042847,1,0.6499999999999999,200.0,2.0,26fc2_00688
689,1,1,2,1,1,2,81.33000000000231,254.70000000000888,382.73999999989366,8.0,8.0,7.0,2.105266643227723,1.0301802343197393,0.9244690648472554,0.09028749792544366,-0.09604589608506309,0.10982119633767762,0.171875,-0.203125,-0.203125,1705272864,,False,1,26fc2_00689,2024-01-14_22-54-24,25.191916942596436,25.191916942596436,26422,cnl-brain10,155.198.100.139,25.191916942596436,1,0.7,200.0,2.0,26fc2_00689
690,0,3,2,0,3,2,,218.94000000000753,399.47999999987843,0.75,2.5,1.0,,1.37579696487163,0.4929106138244046,,-0.05655080504728027,-0.3880782522940118,,-0.390625,-0.296875,1705272863,,False,1,26fc2_00690,2024-01-14_22-54-23,24.192967414855957,24.192967414855957,26386,cnl-brain10,155.198.100.139,24.192967414855957,1,0.5,250.0,4.5,26fc2_00690
691,1,1,0,1,1,0,117.7800000000037,254.7600000000089,,2.5,2.25,0.0,1.2544447985315705,1.8291886194827431,1.8291886194827431,0.06615970293841467,-0.07637092060479023,,0.171875,-0.203125,-0.203125,1705272864,,False,1,26fc2_00691,2024-01-14_22-54-24,24.844250202178955,24.844250202178955,26417,cnl-brain10,155.198.100.139,24.844250202178955,1,0.55,250.0,4.5,26fc2_00691
692,2,1,0,2,1,0,80.19000000000227,251.91000000000878,,2.75,2.5,0.75,1.2588128509924186,1.393249392717278,1.393249392717278,0.0731067954459872,-0.08070173676817283,,0.265625,-0.203125,-0.203125,1705272840,,False,1,26fc2_00692,2024-01-14_22-54-00,22.96219491958618,22.96219491958618,26387,cnl-brain10,155.198.100.139,22.96219491958618,1,0.6,250.0,4.5,26fc2_00692
693,2,1,1,2,1,1,82.38000000000235,254.34000000000887,415.9199999998635,2.75,2.5,1.5,1.5949635886430642,1.3396880039699972,1.1261096369736026,0.08383074194557266,-0.0843849566086492,0.0592505476034188,0.265625,-0.203125,0.171875,1705272865,,False,1,26fc2_00693,2024-01-14_22-54-25,25.42579936981201,25.42579936981201,26382,cnl-brain10,155.198.100.139,25.42579936981201,1,0.6499999999999999,250.0,4.5,26fc2_00693
694,1,1,0,1,1,0,80.28000000000227,254.58000000000888,,2.5,2.5,0.75,1.849008428941317,1.403877462513823,1.403877462513823,0.08959726795881195,-0.09603986206274606,,0.171875,-0.203125,-0.203125,1705272866,,False,1,26fc2_00694,2024-01-14_22-54-26,26.242259740829468,26.242259740829468,26411,cnl-brain10,155.198.100.139,26.242259740829468,1,0.7,250.0,4.5,26fc2_00694
695,1,1,0,1,1,0,83.16000000000238,251.64000000000877,,3.0,2.5,0.0,1.0208088280522172,1.5566231137218087,1.5566231137218087,0.05961932463472436,-0.0652754468433625,,0.171875,-0.203125,-0.203125,1705272865,,False,1,26fc2_00695,2024-01-14_22-54-25,25.226161241531372,25.226161241531372,26395,cnl-brain10,155.198.100.139,25.226161241531372,1,0.5,250.0,4.0,26fc2_00695
696,1,1,0,1,1,0,79.29000000000224,218.79000000000752,,3.0,2.75,0.0,1.3884597586012293,1.8600268083025857,1.8600268083025857,0.06707940827261871,-0.07629777265186877,,0.171875,-0.203125,-0.203125,1705272864,,False,1,26fc2_00696,2024-01-14_22-54-24,24.786412954330444,24.786412954330444,26419,cnl-brain10,155.198.100.139,24.786412954330444,1,0.55,250.0,4.0,26fc2_00696
697,1,1,0,1,1,0,78.99000000000223,221.49000000000763,,3.0,2.75,0.75,1.3230123191004228,1.4212208526936216,1.4212208526936216,0.07981776279187541,-0.08382559038885473,,0.171875,-0.203125,-0.203125,1705272865,,False,1,26fc2_00697,2024-01-14_22-54-25,25.336066007614136,25.336066007614136,26401,cnl-brain10,155.198.100.139,25.336066007614136,1,0.6,250.0,4.0,26fc2_00697
698,1,1,2,1,1,2,78.69000000000221,219.36000000000755,382.64999999989374,3.0,3.0,2.25,1.7280449340877997,1.1268168454819842,1.2253969961969702,0.08485993430865268,-0.08641148128716603,0.084907232347049,0.171875,-0.203125,-0.203125,1705272866,,False,1,26fc2_00698,2024-01-14_22-54-26,25.28606414794922,25.28606414794922,26387,cnl-brain10,155.198.100.139,25.28606414794922,1,0.6499999999999999,250.0,4.0,26fc2_00698
699,1,1,2,1,1,2,81.39000000000232,217.71000000000748,380.96999999989526,3.25,3.25,2.25,2.1578334931727032,0.9227192695263162,1.0114596027174059,0.08839691675039046,-0.0924282994407356,0.08987673938559015,0.171875,-0.203125,-0.203125,1705272866,,False,1,26fc2_00699,2024-01-14_22-54-26,25.295071125030518,25.295071125030518,26396,cnl-brain10,155.198.100.139,25.295071125030518,1,0.7,250.0,4.0,26fc2_00699
700,1,1,0,1,1,0,81.27000000000231,255.69000000000892,,3.5,3.25,0.0,1.2220269375954287,2.0256164031623163,2.0256164031623163,0.05778798146237013,-0.07050471025781757,,0.171875,-0.203125,-0.203125,1705272866,,False,1,26fc2_00700,2024-01-14_22-54-26,25.81914973258972,25.81914973258972,26403,cnl-brain10,155.198.100.139,25.81914973258972,1,0.5,250.0,3.5,26fc2_00700
701,1,1,0,1,1,0,118.86000000000374,217.29000000000747,,3.5,3.25,0.75,1.287521826423636,1.8818754279489307,1.8818754279489307,0.06397813052122187,-0.07866102706664202,,0.171875,-0.203125,-0.203125,1705272866,,False,1,26fc2_00701,2024-01-14_22-54-26,25.498705863952637,25.498705863952637,26425,cnl-brain10,155.198.100.139,25.498705863952637,1,0.55,250.0,3.5,26fc2_00701
702,2,1,2,2,1,2,80.64000000000229,221.28000000000762,384.9899999998916,3.75,3.5,2.75,1.54126294000085,1.3159048384884138,1.3340381303153177,0.07705693165644678,-0.08012480336006722,0.07497485401706538,0.265625,-0.203125,-0.203125,1705272867,,False,1,26fc2_00702,2024-01-14_22-54-27,25.692185163497925,25.692185163497925,26404,cnl-brain10,155.198.100.139,25.692185163497925,1,0.6,250.0,3.5,26fc2_00702
703,1,1,2,1,1,2,80.25000000000227,219.78000000000756,383.7599999998927,3.75,3.75,2.75,1.8566042206145057,1.325962015730004,1.2932230885926386,0.08455478510858944,-0.09127157848116696,0.090615496226154,0.171875,-0.203125,-0.203125,1705272866,,False,1,26fc2_00703,2024-01-14_22-54-26,24.867460012435913,24.867460012435913,26388,cnl-brain10,155.198.100.139,24.867460012435913,1,0.6499999999999999,250.0,3.5,26fc2_00703
704,2,1,2,2,1,2,81.33000000000231,254.19000000000887,382.4399999998939,3.75,3.75,3.0,1.4843453938653686,1.0408397751635377,1.107023576230422,0.08730586678021574,-0.09295721841396054,0.08737758582536176,0.265625,-0.203125,-0.203125,1705272867,,False,1,26fc2_00704,2024-01-14_22-54-27,25.339207887649536,25.339207887649536,26294,cnl-brain10,155.198.100.139,25.339207887649536,1,0.7,250.0,3.5,26fc2_00704
705,1,1,2,1,1,2,118.44000000000372,220.08000000000757,381.32999999989494,4.0,4.0,2.5,1.1618605321232487,2.072163591853659,1.7837572678302596,0.05475134729240211,-0.0683900344018945,0.06398692588917593,0.171875,-0.203125,-0.203125,1705272867,,False,1,26fc2_00705,2024-01-14_22-54-27,25.29284119606018,25.29284119606018,26408,cnl-brain10,155.198.100.139,25.29284119606018,1,0.5,250.0,3.0,26fc2_00705
706,1,1,1,1,1,1,80.25000000000227,218.55000000000751,419.0699999998606,4.25,4.25,2.5,1.2483726794007268,1.4931680596108012,1.2097113606605348,0.07197334436286418,-0.07554337666004063,0.0864480380494046,0.171875,-0.203125,0.171875,1705272842,,False,1,26fc2_00706,2024-01-14_22-54-02,24.84091305732727,24.84091305732727,26408,cnl-brain10,155.198.100.139,24.84091305732727,1,0.55,250.0,3.0,26fc2_00706
707,2,1,2,2,1,2,81.90000000000234,256.0500000000089,381.9299999998944,4.5,4.25,3.75,1.551586800862285,1.340216215083132,1.5122636822095694,0.07898579690108065,-0.08059677197840875,0.07588019426426856,0.265625,-0.203125,-0.203125,1705272868,,False,1,26fc2_00707,2024-01-14_22-54-28,25.581850051879883,25.581850051879883,26407,cnl-brain10,155.198.100.139,25.581850051879883,1,0.6,250.0,3.0,26fc2_00707
708,3,1,1,3,1,1,78.00000000000219,224.37000000000774,389.75999999988727,4.5,4.5,3.5,1.7552954224166397,1.157596504723772,1.4600323238500679,0.08728082160643874,-0.08531617658300372,0.08367235708089665,0.359375,-0.203125,0.171875,1705272868,,False,1,26fc2_00708,2024-01-14_22-54-28,25.667151927947998,25.667151927947998,26162,cnl-brain10,155.198.100.139,25.667151927947998,1,0.6499999999999999,250.0,3.0,26fc2_00708
709,2,1,1,2,1,1,81.30000000000231,253.59000000000884,419.3999999998603,4.75,4.75,3.0,1.765293463902176,0.97736495464904,1.8102004782239811,0.09581621477476349,-0.09153792861331211,0.08973475597141234,0.265625,-0.203125,0.171875,1705272868,,False,1,26fc2_00709,2024-01-14_22-54-28,25.601188898086548,25.601188898086548,26420,cnl-brain10,155.198.100.139,25.601188898086548,1,0.7,250.0,3.0,26fc2_00709
710,2,1,1,2,1,1,81.51000000000232,218.58000000000752,418.70999999986094,5.25,5.0,3.25,0.995896839879418,1.8999533889469766,1.0642632266926704,0.059062675338896864,-0.06376145508005715,0.0670029747824854,0.265625,-0.203125,0.171875,1705272867,,False,1,26fc2_00710,2024-01-14_22-54-27,24.491862297058105,24.491862297058105,26398,cnl-brain10,155.198.100.139,24.491862297058105,1,0.5,250.0,2.5,26fc2_00710
711,1,1,1,1,1,1,81.84000000000233,254.9400000000089,416.7599999998627,5.25,5.25,3.5,1.650983292883263,1.641948579820174,1.2013244977766042,0.06840656428748232,-0.08049275953196744,0.0866642476381736,0.171875,-0.203125,0.171875,1705272867,,False,1,26fc2_00711,2024-01-14_22-54-27,24.7450110912323,24.7450110912323,26384,cnl-brain10,155.198.100.139,24.7450110912323,1,0.55,250.0,2.5,26fc2_00711
712,2,1,1,2,1,1,81.60000000000232,253.92000000000886,416.93999999986255,5.75,5.5,3.75,1.3480596810486152,1.6790015424026667,1.4389120200160734,0.07794643389700423,-0.08111394205050826,0.08223721536135481,0.265625,-0.203125,0.171875,1705272866,,False,1,26fc2_00712,2024-01-14_22-54-26,23.773796558380127,23.773796558380127,26410,cnl-brain10,155.198.100.139,23.773796558380127,1,0.6,250.0,2.5,26fc2_00712
713,1,1,2,1,1,2,80.55000000000229,256.0200000000089,379.22999999989685,5.75,5.75,5.25,2.109074228713069,1.183338833078966,1.1804146483429425,0.07950344782903052,-0.08736113668940726,0.09524984206763099,0.171875,-0.203125,-0.203125,1705272868,,False,1,26fc2_00713,2024-01-14_22-54-28,25.285054445266724,25.285054445266724,26424,cnl-brain10,155.198.100.139,25.285054445266724,1,0.6499999999999999,250.0,2.5,26fc2_00713
714,1,1,2,1,1,2,79.29000000000224,218.97000000000753,380.6099999998956,6.0,6.0,5.0,2.2217380724988773,1.232118997222408,0.9099529975108104,0.08838763988207138,-0.09417238456474086,0.09991871856675394,0.171875,-0.203125,-0.203125,1705272868,,False,1,26fc2_00714,2024-01-14_22-54-28,25.227450609207153,25.227450609207153,26385,cnl-brain10,155.198.100.139,25.227450609207153,1,0.7,250.0,2.5,26fc2_00714
715,1,1,1,1,1,1,82.23000000000235,252.8100000000088,416.18999999986323,6.5,6.5,4.5,1.0241663676092676,1.9234535816412686,1.224615784781293,0.0594366529522522,-0.07575601181823655,0.08390630154548467,0.171875,-0.203125,0.171875,1705272869,,False,1,26fc2_00715,2024-01-14_22-54-29,25.957432746887207,25.957432746887207,26383,cnl-brain10,155.198.100.139,25.957432746887207,1,0.5,250.0,2.0,26fc2_00715
716,1,1,2,1,1,2,83.4900000000024,256.62000000000836,382.9199999998935,7.0,7.0,6.25,1.504937964320479,1.3285037829622723,1.2941477201014846,0.06851204015612694,-0.0766750828715631,0.0887838393599461,0.171875,-0.203125,-0.203125,1705272861,,False,1,26fc2_00716,2024-01-14_22-54-21,25.011356115341187,25.011356115341187,26394,cnl-brain10,155.198.100.139,25.011356115341187,1,0.55,250.0,2.0,26fc2_00716
717,2,1,2,2,1,2,79.62000000000225,221.70000000000763,386.4599999998903,7.25,7.25,6.5,1.4774797864759244,1.3662573693069884,1.2687734767599845,0.07509672539347695,-0.07808710088267212,0.08731957591876821,0.265625,-0.203125,-0.203125,1705272869,,False,1,26fc2_00717,2024-01-14_22-54-29,25.477339506149292,25.477339506149292,26421,cnl-brain10,155.198.100.139,25.477339506149292,1,0.6,250.0,2.0,26fc2_00717
718,1,1,2,1,1,2,78.81000000000222,218.76000000000752,380.12999999989603,7.75,8.0,7.0,1.7757545783273057,1.6794768698788956,0.9261782051445859,0.08187890616155824,-0.09108023462633141,0.10012349870934817,0.171875,-0.203125,-0.203125,1705272879,,False,1,26fc2_00718,2024-01-14_22-54-39,23.836031198501587,23.836031198501587,26413,cnl-brain10,155.198.100.139,23.836031198501587,1,0.6499999999999999,250.0,2.0,26fc2_00718
719,1,1,2,1,1,2,78.3600000000022,221.37000000000762,388.13999999988874,8.25,8.0,7.25,2.2200261659158076,0.9140090768780162,0.9004673551694589,0.09367121836124498,-0.0917969175904646,0.10218121797446095,0.171875,-0.203125,-0.203125,1705272881,,False,1,26fc2_00719,2024-01-14_22-54-41,24.680182695388794,24.680182695388794,26400,cnl-brain10,155.198.100.139,24.680182695388794,1,0.7,250.0,2.0,26fc2_00719
720,0,0,0,0,0,0,,,,0.75,0.75,0.75,,,,,,,,,,1705272881,,False,1,26fc2_00720,2024-01-14_22-54-41,24.216599464416504,24.216599464416504,26405,cnl-brain10,155.198.100.139,24.216599464416504,1,0.5,300.0,4.5,26fc2_00720
