,metric/num_BTSP_events,metric/num_BTSP_positions,metric/first_BTSP_time,metric/first_BTSP_relative_position,metric/max_BTSP_ramp,metric/PC_weight_peak_relative_position,metric/PC_weight_FWHM,metric/PC_weight_ratio_pre_post,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/soma_BTSP_lr,config/inhibit_input_filter_tau,config/inhibit_weight,logdir
294,1.0,1.0,119.10000000000375,0.033581871999063484,1.0,-0.049999999999998934,0.5774302569220318,1.2060245558105305,1748701205,,False,1,1fe50_00294,2025-05-31_15-20-05,22.33641004562378,22.33641004562378,1555635,cnl-brain9,155.198.99.250,22.33641004562378,1,0.15,0.4,1.1,1fe50_00294
295,0.0,0.0,,,0.75,,0.0,,1748701203,,False,1,1fe50_00295,2025-05-31_15-20-03,20.35044813156128,20.35044813156128,1555647,cnl-brain9,155.198.99.250,20.35044813156128,1,0.15,0.2,1.2,1fe50_00295
296,1.0,1.0,157.7100000000052,0.016746689545109827,1.0,-0.049999999999998934,0.7480793427672645,1.0586981262711144,1748701210,,False,1,1fe50_00296,2025-05-31_15-20-10,26.466010570526123,26.466010570526123,1555670,cnl-brain9,155.198.99.250,26.466010570526123,1,0.15,0.25,1.2,1fe50_00296
297,1.0,1.0,88.9500000000026,0.024985448471066984,1.0,0.05000000000000071,0.8605089950059868,1.1679232800123989,1748701206,,False,1,1fe50_00297,2025-05-31_15-20-06,23.03104281425476,23.03104281425476,1555577,cnl-brain9,155.198.99.250,23.03104281425476,1,0.15,0.30000000000000004,1.2,1fe50_00297
298,1.0,1.0,48.03000000000106,0.0045489606155988405,1.25,-0.049999999999998934,0.6505815589893396,0.9742966142307471,1748701203,,False,1,1fe50_00298,2025-05-31_15-20-03,19.793063402175903,19.793063402175903,1555584,cnl-brain9,155.198.99.250,19.793063402175903,1,0.15,0.35000000000000003,1.2,1fe50_00298
299,1.0,1.0,84.66000000000244,0.0031357706498695848,1.25,-0.049999999999998934,0.5969382634792479,1.313924890761933,1748701208,,False,1,1fe50_00299,2025-05-31_15-20-08,24.250826358795166,24.250826358795166,1555597,cnl-brain9,155.198.99.250,24.250826358795166,1,0.15,0.4,1.2,1fe50_00299
300,2.0,1.0,47.130000000001026,0.03617075374117951,1.0,0.05000000000000071,0.7455846105310369,1.0993455675241546,1748701206,,False,1,1fe50_00300,2025-05-31_15-20-06,22.215704917907715,22.215704917907715,1555609,cnl-brain9,155.198.99.250,22.215704917907715,1,0.18,0.2,0.8,1fe50_00300
301,1.0,1.0,44.40000000000092,-0.011355842222652957,1.5,-0.049999999999998934,0.5529960227900723,1.1609551009188552,1748701207,,False,1,1fe50_00301,2025-05-31_15-20-07,23.428696155548096,23.428696155548096,1555629,cnl-brain9,155.198.99.250,23.428696155548096,1,0.18,0.25,0.8,1fe50_00301
302,3.0,2.0,114.60000000000358,0.0033656010340448184,1.75,-0.049999999999998934,0.6148371388150333,1.9384590668353658,1748701207,,False,1,1fe50_00302,2025-05-31_15-20-07,23.651917934417725,23.651917934417725,1555604,cnl-brain9,155.198.99.250,23.651917934417725,1,0.18,0.30000000000000004,0.8,1fe50_00302
303,3.0,2.0,42.69000000000086,0.04067989564938923,1.25,-0.049999999999998934,0.6798669576939251,1.1984180933713178,1748701207,,False,1,1fe50_00303,2025-05-31_15-20-07,23.2686607837677,23.2686607837677,1555641,cnl-brain9,155.198.99.250,23.2686607837677,1,0.18,0.35000000000000003,0.8,1fe50_00303
