,metric/num_BTSP_events,metric/num_BTSP_positions,metric/first_BTSP_time,metric/first_BTSP_relative_position,metric/max_BTSP_ramp,metric/PC_weight_peak_relative_position,metric/PC_weight_width,metric/PC_weight_ratio_pre_post,metric/max_normalization,metric/98th_percentile_firingrate,num_traj_total,time_total,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/proximal_BTSP_lr,config/inhibitory_input_filter_tau,config/inhibitory_weight,config/seed,logdir
82,6,2,15.57,0.00836498803501362,6.5,-0.0499999999999989,0.687107778855482,1.8226329865725,1.22315859830997,7.74865412788511,10,199.77,1776661850,,False,1,2b63e_00082,2026-04-20_06-10-50,12.50958943367,12.50958943367,2252527,cnl-brain9,155.198.99.250,12.50958943367,1,0.15,0.3,0.5,18,2b63e_00082
83,6,2,15.57,0.00836498803501362,6.5,-0.0499999999999989,0.687107778855482,1.8226329865725,1.22315859830997,7.87574053135161,10,199.77,1776661849,,False,1,2b63e_00083,2026-04-20_06-10-49,12.437043428421,12.437043428421,2252533,cnl-brain9,155.198.99.250,12.437043428421,1,0.15,0.35,0.5,18,2b63e_00083
84,6,2,15.57,0.00836498803501362,6.5,-0.0499999999999989,0.687107778855482,1.8226329865725,1.22315859830997,7.91287721677184,10,199.77,1776661850,,False,1,2b63e_00084,2026-04-20_06-10-50,12.4792857170105,12.4792857170105,2252537,cnl-brain9,155.198.99.250,12.4792857170105,1,0.15,0.4,0.5,18,2b63e_00084
85,1,1,51.3,0.0111450658808976,1,0.0500000000000007,0.653817646539208,1.35064234971588,0.745132866376864,3.22436610681773,10,199.77,1776661849,,False,1,2b63e_00085,2026-04-20_06-10-49,12.4307403564453,12.4307403564453,2252531,cnl-brain9,155.198.99.250,12.4307403564453,1,0.15,0.2,1,18,2b63e_00085
86,1,1,15.6,0.0146493677129458,1,-0.0499999999999989,0.548971622708187,1.19448070364534,0.774273732659425,4.30581962727708,10,199.77,1776661849,,False,1,2b63e_00086,2026-04-20_06-10-49,12.3933088779449,12.3933088779449,2252540,cnl-brain9,155.198.99.250,12.3933088779449,1,0.15,0.25,1,18,2b63e_00086
87,1,1,15.6,0.0146493677129458,1,-0.0499999999999989,0.548971622708187,1.19448070364534,0.774273732659425,4.34373901241519,10,199.77,1776661850,,False,1,2b63e_00087,2026-04-20_06-10-50,12.4934318065643,12.4934318065643,2252542,cnl-brain9,155.198.99.250,12.4934318065643,1,0.15,0.3,1,18,2b63e_00087
88,2,1,15.6,0.0146493677129458,1.25,-0.0499999999999989,0.686234659261837,1.19057285996927,0.877428427374731,5.3910534033438,10,199.77,1776661849,,False,1,2b63e_00088,2026-04-20_06-10-49,12.3550720214844,12.3550720214844,2252546,cnl-brain9,155.198.99.250,12.3550720214844,1,0.15,0.35,1,18,2b63e_00088
89,2,1,15.6,0.0146493677129458,1.25,-0.0499999999999989,0.569655591187222,1.52392438665061,0.931686539672691,6.27704570677099,10,199.77,1776661850,,False,1,2b63e_00089,2026-04-20_06-10-50,12.3823487758636,12.3823487758636,2252545,cnl-brain9,155.198.99.250,12.3823487758636,1,0.15,0.4,1,18,2b63e_00089
90,0,0,,,0.75,,0,,0.695789420928435,1.03534167484132,10,199.77,1776661862,,False,1,2b63e_00090,2026-04-20_06-11-02,11.9338433742523,11.9338433742523,2254596,cnl-brain9,155.198.99.250,11.9338433742523,1,0.15,0.2,1.5,18,2b63e_00090
91,0,0,,,0.75,,0,,0.695789420928435,1.03568115935932,10,199.77,1776661862,,False,1,2b63e_00091,2026-04-20_06-11-02,12.1461844444275,12.1461844444275,2254593,cnl-brain9,155.198.99.250,12.1461844444275,1,0.15,0.25,1.5,18,2b63e_00091
92,1,1,51.3,0.0111450658808976,1,0.0500000000000007,0.653817646539208,1.35064234971588,0.745132866376864,3.01796348568727,10,199.77,1776661863,,False,1,2b63e_00092,2026-04-20_06-11-03,12.2747209072113,12.2747209072113,2254604,cnl-brain9,155.198.99.250,12.2747209072113,1,0.15,0.3,1.5,18,2b63e_00092
93,1,1,51.3,0.0111450658808976,1,0.0500000000000007,0.653817646539208,1.35064234971588,0.745132866376864,3.03764091870299,10,199.77,1776661862,,False,1,2b63e_00093,2026-04-20_06-11-02,12.1188013553619,12.1188013553619,2254608,cnl-brain9,155.198.99.250,12.1188013553619,1,0.15,0.35,1.5,18,2b63e_00093
94,1,1,15.6,0.0146493677129458,1,-0.0499999999999989,0.548971622708187,1.19448070364534,0.774273732659425,4.02889543387494,10,199.77,1776661863,,False,1,2b63e_00094,2026-04-20_06-11-03,12.2681617736816,12.2681617736816,2254606,cnl-brain9,155.198.99.250,12.2681617736816,1,0.15,0.4,1.5,18,2b63e_00094
95,0,0,,,0.5,,0,,0.695789420928435,0.994405961742071,10,199.77,1776661862,,False,1,2b63e_00095,2026-04-20_06-11-02,12.0996956825256,12.0996956825256,2254619,cnl-brain9,155.198.99.250,12.0996956825256,1,0.15,0.2,2,18,2b63e_00095
96,0,0,,,0.5,,0,,0.695789420928435,0.974682499836243,10,199.77,1776661863,,False,1,2b63e_00096,2026-04-20_06-11-03,12.1517605781555,12.1517605781555,2254623,cnl-brain9,155.198.99.250,12.1517605781555,1,0.15,0.25,2,18,2b63e_00096
97,0,0,,,0.75,,0,,0.695789420928435,0.965418507546329,10,199.77,1776661863,,False,1,2b63e_00097,2026-04-20_06-11-03,12.0516877174377,12.0516877174377,2254618,cnl-brain9,155.198.99.250,12.0516877174377,1,0.15,0.3,2,18,2b63e_00097
98,0,0,,,0.75,,0,,0.695789420928435,0.963082466244994,10,199.77,1776661863,,False,1,2b63e_00098,2026-04-20_06-11-03,12.1695728302002,12.1695728302002,2254624,cnl-brain9,155.198.99.250,12.1695728302002,1,0.15,0.35,2,18,2b63e_00098
99,0,0,,,0.75,,0,,0.695789420928435,0.964564726921958,10,199.77,1776661863,,False,1,2b63e_00099,2026-04-20_06-11-03,12.1139369010925,12.1139369010925,2254626,cnl-brain9,155.198.99.250,12.1139369010925,1,0.15,0.4,2,18,2b63e_00099
100,6,2,8.22,0.0466442436039474,3.75,-0.0499999999999989,0.763261831238839,1.27978908249628,1.26302887484875,7.3673421406222,10,187.62,1776661863,,False,1,2b63e_00100,2026-04-20_06-11-03,11.2736001014709,11.2736001014709,2255277,cnl-brain9,155.198.99.250,11.2736001014709,1,0.15,0.2,0.5,19,2b63e_00100
101,6,2,8.22,0.0466442436039474,3.75,-0.0499999999999989,0.763261831238839,1.27978908249628,1.26302887484875,7.4036432567584,10,187.62,1776661863,,False,1,2b63e_00101,2026-04-20_06-11-03,11.0293290615082,11.0293290615082,2255295,cnl-brain9,155.198.99.250,11.0293290615082,1,0.15,0.25,0.5,19,2b63e_00101
102,6,2,8.22,0.0466442436039474,3.75,-0.0499999999999989,0.763261831238839,1.27978908249628,1.26302887484875,7.43504244254845,10,187.62,1776661863,,False,1,2b63e_00102,2026-04-20_06-11-03,11.1798956394196,11.1798956394196,2255286,cnl-brain9,155.198.99.250,11.1798956394196,1,0.15,0.3,0.5,19,2b63e_00102
103,6,2,8.22,0.0466442436039474,4,-0.0499999999999989,0.763261831238839,1.27978908249628,1.26302887484875,7.44858091801205,10,187.62,1776661863,,False,1,2b63e_00103,2026-04-20_06-11-03,11.1039178371429,11.1039178371429,2255288,cnl-brain9,155.198.99.250,11.1039178371429,1,0.15,0.35,0.5,19,2b63e_00103
104,6,2,8.22,0.0466442436039474,4.25,-0.0499999999999989,0.76313715130012,1.29321585744119,1.26369183437818,7.50236608643982,10,187.62,1776661863,,False,1,2b63e_00104,2026-04-20_06-11-03,11.1600892543793,11.1600892543793,2255290,cnl-brain9,155.198.99.250,11.1600892543793,1,0.15,0.4,0.5,19,2b63e_00104
105,2,1,62.91,0.0409299527055094,1,-0.0499999999999989,0.610443786209303,1.31317384140522,0.927972582307112,5.99351954840033,10,187.62,1776661863,,False,1,2b63e_00105,2026-04-20_06-11-03,11.0192649364471,11.0192649364471,2255281,cnl-brain9,155.198.99.250,11.0192649364471,1,0.15,0.2,1,19,2b63e_00105
106,3,2,8.22,0.0466442436039474,1,-0.0499999999999989,0.657499166220735,1.29630814476301,1.06565817467343,6.87887878387647,10,187.62,1776661863,,False,1,2b63e_00106,2026-04-20_06-11-03,11.4184265136719,11.4184265136719,2255291,cnl-brain9,155.198.99.250,11.4184265136719,1,0.15,0.25,1,19,2b63e_00106
107,3,2,8.22,0.0466442436039474,1.25,-0.0499999999999989,0.657499166220735,1.29630814476301,1.06565817467343,6.92340187274849,10,187.62,1776661863,,False,1,2b63e_00107,2026-04-20_06-11-03,11.3340077400208,11.3340077400208,2255301,cnl-brain9,155.198.99.250,11.3340077400208,1,0.15,0.3,1,19,2b63e_00107
108,2,1,8.22,0.0466442436039474,1,0.0500000000000007,1.3412388851407,0.909883470960168,0.805542614279683,3.73514255334394,10,187.62,1776661863,,False,1,2b63e_00108,2026-04-20_06-11-03,11.3685936927795,11.3685936927795,2255296,cnl-brain9,155.198.99.250,11.3685936927795,1,0.15,0.35,1,19,2b63e_00108
109,3,1,8.22,0.0466442436039474,1,0.0500000000000007,1.3412388851407,0.909883470960168,0.805542614279683,3.73876258307409,10,187.62,1776661863,,False,1,2b63e_00109,2026-04-20_06-11-03,11.3974843025208,11.3974843025208,2255309,cnl-brain9,155.198.99.250,11.3974843025208,1,0.15,0.4,1,19,2b63e_00109
110,0,0,,,0.75,,0,,0.695789420928435,0.91890798684258,10,187.62,1776661863,,False,1,2b63e_00110,2026-04-20_06-11-03,11.163877248764,11.163877248764,2255283,cnl-brain9,155.198.99.250,11.163877248764,1,0.15,0.2,1.5,19,2b63e_00110
111,0,0,,,0.75,,0,,0.695789420928435,0.924097610129481,10,187.62,1776661863,,False,1,2b63e_00111,2026-04-20_06-11-03,11.4386150836945,11.4386150836945,2255278,cnl-brain9,155.198.99.250,11.4386150836945,1,0.15,0.25,1.5,19,2b63e_00111
112,0,0,,,0.75,,0,,0.695789420928435,0.925823705601216,10,187.62,1776661863,,False,1,2b63e_00112,2026-04-20_06-11-03,11.317999124527,11.317999124527,2255298,cnl-brain9,155.198.99.250,11.317999124527,1,0.15,0.3,1.5,19,2b63e_00112
113,2,1,62.91,0.0409299527055094,1,-0.0499999999999989,0.610443786209303,1.31317384140522,0.927972582307112,5.93127524867783,10,187.62,1776661863,,False,1,2b63e_00113,2026-04-20_06-11-03,11.0940065383911,11.0940065383911,2255312,cnl-brain9,155.198.99.250,11.0940065383911,1,0.15,0.35,1.5,19,2b63e_00113
114,2,1,23.97,0.0563712820045219,1,0.0500000000000007,1.24121387184496,1.06435018229564,0.805510832711824,3.42165485389807,10,187.62,1776661864,,False,1,2b63e_00114,2026-04-20_06-11-04,11.5846698284149,11.5846698284149,2255303,cnl-brain9,155.198.99.250,11.5846698284149,1,0.15,0.4,1.5,19,2b63e_00114
115,0,0,,,0.5,,0,,0.695789420928435,0.898365480197971,10,187.62,1776661863,,False,1,2b63e_00115,2026-04-20_06-11-03,11.4376475811005,11.4376475811005,2255316,cnl-brain9,155.198.99.250,11.4376475811005,1,0.15,0.2,2,19,2b63e_00115
116,0,0,,,0.5,,0,,0.695789420928435,0.893288107452469,10,187.62,1776661863,,False,1,2b63e_00116,2026-04-20_06-11-03,11.460963010788,11.460963010788,2255299,cnl-brain9,155.198.99.250,11.460963010788,1,0.15,0.25,2,19,2b63e_00116
117,0,0,,,0.75,,0,,0.695789420928435,0.891543872251413,10,187.62,1776661863,,False,1,2b63e_00117,2026-04-20_06-11-03,11.4604713916779,11.4604713916779,2255320,cnl-brain9,155.198.99.250,11.4604713916779,1,0.15,0.3,2,19,2b63e_00117
118,0,0,,,0.75,,0,,0.695789420928435,0.900801308512243,10,187.62,1776661863,,False,1,2b63e_00118,2026-04-20_06-11-03,11.3250594139099,11.3250594139099,2255325,cnl-brain9,155.198.99.250,11.3250594139099,1,0.15,0.35,2,19,2b63e_00118
119,0,0,,,0.75,,0,,0.695789420928435,0.910320934061279,10,187.62,1776661863,,False,1,2b63e_00119,2026-04-20_06-11-03,11.282283782959,11.282283782959,2255307,cnl-brain9,155.198.99.250,11.282283782959,1,0.15,0.4,2,19,2b63e_00119
120,6,2,11.49,0.04486943380159,5,-0.0499999999999989,0.689679172737227,1.92848704599618,1.23712671195895,7.65853693982427,10,198.39,1776661877,,False,1,2b63e_00120,2026-04-20_06-11-17,11.8667650222778,11.8667650222778,2257382,cnl-brain9,155.198.99.250,11.8667650222778,1,0.15,0.2,0.5,20,2b63e_00120
121,6,2,11.49,0.04486943380159,5,-0.0499999999999989,0.690778882719859,1.97835714332953,1.23550386936835,7.74369867348166,10,198.39,1776661877,,False,1,2b63e_00121,2026-04-20_06-11-17,11.9435040950775,11.9435040950775,2257398,cnl-brain9,155.198.99.250,11.9435040950775,1,0.15,0.25,0.5,20,2b63e_00121
122,6,2,11.49,0.04486943380159,5,-0.0499999999999989,0.691473494958572,2.0050964507171,1.23550386936835,7.78865158084368,10,198.39,1776661878,,False,1,2b63e_00122,2026-04-20_06-11-18,12.1331980228424,12.1331980228424,2257375,cnl-brain9,155.198.99.250,12.1331980228424,1,0.15,0.3,0.5,20,2b63e_00122
123,6,2,11.49,0.04486943380159,5.25,-0.0499999999999989,0.690902268674991,2.05286015667835,1.23463562452746,7.87664523990254,10,198.39,1776661878,,False,1,2b63e_00123,2026-04-20_06-11-18,11.9873542785645,11.9873542785645,2257393,cnl-brain9,155.198.99.250,11.9873542785645,1,0.15,0.35,0.5,20,2b63e_00123
124,6,2,11.49,0.04486943380159,5.25,-0.0499999999999989,0.690902268674991,2.05286015667835,1.23463562452746,7.90673441351174,10,198.39,1776661878,,False,1,2b63e_00124,2026-04-20_06-11-18,12.1314256191254,12.1314256191254,2257388,cnl-brain9,155.198.99.250,12.1314256191254,1,0.15,0.4,0.5,20,2b63e_00124
125,2,1,11.49,0.04486943380159,1,-0.0499999999999989,0.953733523649398,0.989810850915368,0.737140013326369,3.00771630096481,10,198.39,1776661878,,False,1,2b63e_00125,2026-04-20_06-11-18,12.053554058075,12.053554058075,2257414,cnl-brain9,155.198.99.250,12.053554058075,1,0.15,0.2,1,20,2b63e_00125
126,2,1,11.49,0.04486943380159,1,-0.0499999999999989,0.953733523649398,0.989810850915368,0.737140013326369,3.02683992818392,10,198.39,1776661878,,False,1,2b63e_00126,2026-04-20_06-11-18,12.0317940711975,12.0317940711975,2257416,cnl-brain9,155.198.99.250,12.0317940711975,1,0.15,0.25,1,20,2b63e_00126
127,2,1,11.49,0.04486943380159,1.25,-0.0499999999999989,0.953733523649398,0.989810850915368,0.737140013326369,3.02101255230519,10,198.39,1776661878,,False,1,2b63e_00127,2026-04-20_06-11-18,12.0707626342773,12.0707626342773,2257418,cnl-brain9,155.198.99.250,12.0707626342773,1,0.15,0.3,1,20,2b63e_00127
128,2,1,11.49,0.04486943380159,1.25,-0.0499999999999989,0.908975794363892,1.10978608199281,0.848819668950078,3.06748505505278,10,198.39,1776661878,,False,1,2b63e_00128,2026-04-20_06-11-18,11.9676244258881,11.9676244258881,2257408,cnl-brain9,155.198.99.250,11.9676244258881,1,0.15,0.35,1,20,2b63e_00128
129,2,1,11.49,0.04486943380159,1.5,-0.0499999999999989,0.709761642138466,1.07828910566279,0.879074622323639,5.15173036022732,10,198.39,1776661878,,False,1,2b63e_00129,2026-04-20_06-11-18,11.9943907260895,11.9943907260895,2257420,cnl-brain9,155.198.99.250,11.9943907260895,1,0.15,0.4,1,20,2b63e_00129
130,0,0,,,0.75,,0,,0.695789420928435,0.981556965524769,10,198.39,1776661879,,False,1,2b63e_00130,2026-04-20_06-11-19,12.0864131450653,12.0864131450653,2258076,cnl-brain9,155.198.99.250,12.0864131450653,1,0.15,0.2,1.5,20,2b63e_00130
131,0,0,,,0.75,,0,,0.695789420928435,0.983831072735105,10,198.39,1776661879,,False,1,2b63e_00131,2026-04-20_06-11-19,11.8824822902679,11.8824822902679,2258075,cnl-brain9,155.198.99.250,11.8824822902679,1,0.15,0.25,1.5,20,2b63e_00131
132,0,0,,,0.75,,0,,0.695789420928435,0.987903265791934,10,198.39,1776661879,,False,1,2b63e_00132,2026-04-20_06-11-19,12.5013723373413,12.5013723373413,2258077,cnl-brain9,155.198.99.250,12.5013723373413,1,0.15,0.3,1.5,20,2b63e_00132
133,1,1,11.49,0.04486943380159,1,-0.0499999999999989,0.953733523649398,0.989810850915368,0.737140013326369,2.79671755059627,10,198.39,1776661879,,False,1,2b63e_00133,2026-04-20_06-11-19,12.4324550628662,12.4324550628662,2258081,cnl-brain9,155.198.99.250,12.4324550628662,1,0.15,0.35,1.5,20,2b63e_00133
134,1,1,11.49,0.04486943380159,1,-0.0499999999999989,0.953733523649398,0.989810850915368,0.737140013326369,2.83127898903387,10,198.39,1776661879,,False,1,2b63e_00134,2026-04-20_06-11-19,12.3646876811981,12.3646876811981,2258082,cnl-brain9,155.198.99.250,12.3646876811981,1,0.15,0.4,1.5,20,2b63e_00134
135,0,0,,,0.5,,0,,0.695789420928435,0.957312452743161,10,198.39,1776661879,,False,1,2b63e_00135,2026-04-20_06-11-19,12.3967757225037,12.3967757225037,2258080,cnl-brain9,155.198.99.250,12.3967757225037,1,0.15,0.2,2,20,2b63e_00135
136,0,0,,,0.5,,0,,0.695789420928435,0.955831755108063,10,198.39,1776661879,,False,1,2b63e_00136,2026-04-20_06-11-19,12.4849987030029,12.4849987030029,2258083,cnl-brain9,155.198.99.250,12.4849987030029,1,0.15,0.25,2,20,2b63e_00136
137,0,0,,,0.75,,0,,0.695789420928435,0.955575933760279,10,198.39,1776661879,,False,1,2b63e_00137,2026-04-20_06-11-19,12.042403459549,12.042403459549,2258079,cnl-brain9,155.198.99.250,12.042403459549,1,0.15,0.3,2,20,2b63e_00137
138,0,0,,,0.75,,0,,0.695789420928435,0.953373796005056,10,198.39,1776661879,,False,1,2b63e_00138,2026-04-20_06-11-19,12.3103601932526,12.3103601932526,2258085,cnl-brain9,155.198.99.250,12.3103601932526,1,0.15,0.35,2,20,2b63e_00138
139,0,0,,,0.75,,0,,0.695789420928435,0.954434449351309,10,198.39,1776661879,,False,1,2b63e_00139,2026-04-20_06-11-19,12.0087869167328,12.0087869167328,2258078,cnl-brain9,155.198.99.250,12.0087869167328,1,0.15,0.4,2,20,2b63e_00139
140,5,2,35.22,0.0457548760122508,6.5,-0.0499999999999989,0.738558363300679,1.449549833503,1.16026983578087,7.27512077188591,10,190.2,1776661878,,False,1,2b63e_00140,2026-04-20_06-11-18,11.5204992294312,11.5204992294312,2258092,cnl-brain9,155.198.99.250,11.5204992294312,1,0.15,0.2,0.5,21,2b63e_00140
141,5,2,35.22,0.0457548760122508,6.5,-0.0499999999999989,0.738558363300679,1.449549833503,1.16026983578087,7.34157410101609,10,190.2,1776661878,,False,1,2b63e_00141,2026-04-20_06-11-18,11.6180288791657,11.6180288791657,2258087,cnl-brain9,155.198.99.250,11.6180288791657,1,0.15,0.25,0.5,21,2b63e_00141
142,5,2,35.22,0.0457548760122508,6.5,-0.0499999999999989,0.738558363300679,1.449549833503,1.16026983578087,7.43504612878664,10,190.2,1776661878,,False,1,2b63e_00142,2026-04-20_06-11-18,11.5683927536011,11.5683927536011,2258084,cnl-brain9,155.198.99.250,11.5683927536011,1,0.15,0.3,0.5,21,2b63e_00142
143,5,2,35.22,0.0457548760122508,6.5,-0.0499999999999989,0.738558363300679,1.449549833503,1.16026983578087,7.56859440568819,10,190.2,1776661879,,False,1,2b63e_00143,2026-04-20_06-11-19,11.6425395011902,11.6425395011902,2258095,cnl-brain9,155.198.99.250,11.6425395011902,1,0.15,0.35,0.5,21,2b63e_00143
144,5,2,35.22,0.0457548760122508,6.75,-0.0499999999999989,0.738558363300679,1.449549833503,1.16026983578087,7.62870507004899,10,190.2,1776661878,,False,1,2b63e_00144,2026-04-20_06-11-18,11.5436611175537,11.5436611175537,2258090,cnl-brain9,155.198.99.250,11.5436611175537,1,0.15,0.4,0.5,21,2b63e_00144
145,1,1,73.41,0.0266486407399991,1,-0.0499999999999989,0.667559947684328,1.1120671750725,0.754489195250218,3.61087404695143,10,190.2,1776661878,,False,1,2b63e_00145,2026-04-20_06-11-18,11.4857270717621,11.4857270717621,2258103,cnl-brain9,155.198.99.250,11.4857270717621,1,0.15,0.2,1,21,2b63e_00145
146,1,1,35.22,0.0457548760122508,1,0.0500000000000007,0.820253132324844,1.07912455963735,0.739402352450077,3.3069360772854,10,190.2,1776661878,,False,1,2b63e_00146,2026-04-20_06-11-18,11.4524779319763,11.4524779319763,2258094,cnl-brain9,155.198.99.250,11.4524779319763,1,0.15,0.25,1,21,2b63e_00146
147,2,1,35.22,0.0457548760122508,1,0.0500000000000007,0.949786519860139,1.09467051672237,0.835519790689807,3.24144042726685,10,190.2,1776661878,,False,1,2b63e_00147,2026-04-20_06-11-18,11.5781643390656,11.5781643390656,2258099,cnl-brain9,155.198.99.250,11.5781643390656,1,0.15,0.3,1,21,2b63e_00147
148,2,1,35.22,0.0457548760122508,1,0.0500000000000007,0.709716126390231,1.33005526628809,0.874860090813289,5.04621346329586,10,190.2,1776661878,,False,1,2b63e_00148,2026-04-20_06-11-18,11.4565074443817,11.4565074443817,2258105,cnl-brain9,155.198.99.250,11.4565074443817,1,0.15,0.35,1,21,2b63e_00148
149,2,1,35.22,0.0457548760122508,1.25,0.0500000000000007,0.921848505872862,1.16969259222013,0.835581428303349,4.54240231960152,10,190.2,1776661878,,False,1,2b63e_00149,2026-04-20_06-11-18,11.5048100948334,11.5048100948334,2258101,cnl-brain9,155.198.99.250,11.5048100948334,1,0.15,0.4,1,21,2b63e_00149
150,0,0,,,0.75,,0,,0.695789420928435,1.15839117315978,10,190.2,1776661891,,False,1,2b63e_00150,2026-04-20_06-11-31,11.1869127750397,11.1869127750397,2259703,cnl-brain9,155.198.99.250,11.1869127750397,1,0.15,0.2,1.5,21,2b63e_00150
151,0,0,,,0.75,,0,,0.695789420928435,1.13297666567698,10,190.2,1776661892,,False,1,2b63e_00151,2026-04-20_06-11-32,11.195289850235,11.195289850235,2259706,cnl-brain9,155.198.99.250,11.195289850235,1,0.15,0.25,1.5,21,2b63e_00151
152,0,0,,,0.75,,0,,0.695789420928435,1.14140814792712,10,190.2,1776661893,,False,1,2b63e_00152,2026-04-20_06-11-33,11.2869200706482,11.2869200706482,2259894,cnl-brain9,155.198.99.250,11.2869200706482,1,0.15,0.3,1.5,21,2b63e_00152
153,1,1,110.25,0.0275630840301644,1,0.0500000000000007,0.664140696025914,1.31497485177951,0.7482897149228,2.39427279536882,10,190.2,1776661893,,False,1,2b63e_00153,2026-04-20_06-11-33,11.126172542572,11.126172542572,2259895,cnl-brain9,155.198.99.250,11.126172542572,1,0.15,0.35,1.5,21,2b63e_00153
154,1,1,35.22,0.0457548760122508,1,0.0500000000000007,0.820253132324844,1.07912455963735,0.739402352450077,2.9994419720349,10,190.2,1776661893,,False,1,2b63e_00154,2026-04-20_06-11-33,11.2255387306213,11.2255387306213,2259893,cnl-brain9,155.198.99.250,11.2255387306213,1,0.15,0.4,1.5,21,2b63e_00154
155,0,0,,,0.5,,0,,0.695789420928435,1.06673027127593,10,190.2,1776661893,,False,1,2b63e_00155,2026-04-20_06-11-33,11.3238003253937,11.3238003253937,2259896,cnl-brain9,155.198.99.250,11.3238003253937,1,0.15,0.2,2,21,2b63e_00155
156,0,0,,,0.5,,0,,0.695789420928435,1.08566066119016,10,190.2,1776661893,,False,1,2b63e_00156,2026-04-20_06-11-33,11.0828967094421,11.0828967094421,2259900,cnl-brain9,155.198.99.250,11.0828967094421,1,0.15,0.25,2,21,2b63e_00156
157,0,0,,,0.5,,0,,0.695789420928435,1.10330467180302,10,190.2,1776661893,,False,1,2b63e_00157,2026-04-20_06-11-33,11.4517481327057,11.4517481327057,2259899,cnl-brain9,155.198.99.250,11.4517481327057,1,0.15,0.3,2,21,2b63e_00157
158,0,0,,,0.75,,0,,0.695789420928435,1.08701879362949,10,190.2,1776661893,,False,1,2b63e_00158,2026-04-20_06-11-33,11.1996071338654,11.1996071338654,2259897,cnl-brain9,155.198.99.250,11.1996071338654,1,0.15,0.35,2,21,2b63e_00158
159,0,0,,,0.75,,0,,0.695789420928435,1.08812005136986,10,190.2,1776661893,,False,1,2b63e_00159,2026-04-20_06-11-33,11.2530415058136,11.2530415058136,2259901,cnl-brain9,155.198.99.250,11.2530415058136,1,0.15,0.4,2,21,2b63e_00159
160,6,2,15.57,0.00836498803501362,7.5,-0.0499999999999989,0.69134480525066,2.03585741404278,1.30431413697771,7.83470392544454,10,199.77,1776661895,,False,1,2b63e_00160,2026-04-20_06-11-35,12.8671975135803,12.8671975135803,2259903,cnl-brain9,155.198.99.250,12.8671975135803,1,0.2,0.2,0.5,18,2b63e_00160
161,6,2,15.57,0.00836498803501362,7.5,-0.0499999999999989,0.69134480525066,2.03585741404278,1.30431413697771,7.89289500190429,10,199.77,1776661895,,False,1,2b63e_00161,2026-04-20_06-11-35,12.6731142997742,12.6731142997742,2259902,cnl-brain9,155.198.99.250,12.6731142997742,1,0.2,0.25,0.5,18,2b63e_00161
162,6,2,15.57,0.00836498803501362,7.5,-0.0499999999999989,0.692919139086103,2.12026083315964,1.30352983497463,7.94220527957085,10,199.77,1776661894,,False,1,2b63e_00162,2026-04-20_06-11-34,12.0749719142914,12.0749719142914,2259904,cnl-brain9,155.198.99.250,12.0749719142914,1,0.2,0.3,0.5,18,2b63e_00162
163,6,2,15.57,0.00836498803501362,7.5,-0.0499999999999989,0.692919139086103,2.12026083315964,1.30352983497463,8.03922451771658,10,199.77,1776661895,,False,1,2b63e_00163,2026-04-20_06-11-35,12.8658149242401,12.8658149242401,2259910,cnl-brain9,155.198.99.250,12.8658149242401,1,0.2,0.35,0.5,18,2b63e_00163
164,6,2,15.57,0.00836498803501362,7.75,-0.0499999999999989,0.695624762038659,2.22438279776134,1.30271395858779,8.1082561267678,10,199.77,1776661895,,False,1,2b63e_00164,2026-04-20_06-11-35,12.8211812973022,12.8211812973022,2259908,cnl-brain9,155.198.99.250,12.8211812973022,1,0.2,0.4,0.5,18,2b63e_00164
165,1,1,51.3,0.0111450658808976,1,0.0500000000000007,0.653817646539208,1.47853869688599,0.783043578662932,3.98590212408654,10,199.77,1776661895,,False,1,2b63e_00165,2026-04-20_06-11-35,12.7157852649689,12.7157852649689,2259919,cnl-brain9,155.198.99.250,12.7157852649689,1,0.2,0.2,1,18,2b63e_00165
166,1,1,15.6,0.0146493677129458,1,-0.0499999999999989,0.548971622708186,1.25179394306442,0.835422223525792,5.26812963304769,10,199.77,1776661894,,False,1,2b63e_00166,2026-04-20_06-11-34,12.3571722507477,12.3571722507477,2259913,cnl-brain9,155.198.99.250,12.3571722507477,1,0.2,0.25,1,18,2b63e_00166
167,1,1,15.6,0.0146493677129458,1,-0.0499999999999989,0.548971622708186,1.25179394306442,0.835422223525792,5.30242225844837,10,199.77,1776661895,,False,1,2b63e_00167,2026-04-20_06-11-35,12.7902829647064,12.7902829647064,2259905,cnl-brain9,155.198.99.250,12.7902829647064,1,0.2,0.3,1,18,2b63e_00167
168,1,1,15.6,0.0146493677129458,1.25,-0.0499999999999989,0.548971622708186,1.25179394306442,0.835422223525792,5.37103689772407,10,199.77,1776661895,,False,1,2b63e_00168,2026-04-20_06-11-35,12.6750116348267,12.6750116348267,2259914,cnl-brain9,155.198.99.250,12.6750116348267,1,0.2,0.35,1,18,2b63e_00168
